,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
USA_C16,8.0315,0.158,0.6479,0.6699,0.2275,9.1464,1.5834,225.1687,167.7183,0.4811,1.9809,0.6238,5.6236,3.9048,2.3266,3.417,0.3603,0.3647,2.6835,3.0332,2.1028,80.431,1.4844,0.0347,771.6198,9.2547,0.8803,0.0243,0.0878,0.4416,0.4156,0.5977,0.3905,0.201,0.1129,0.2029,0.1732,0.3853,0.7036,1.2571,0.2625,1.4307,0.4984,0.2926,0.0,1.1081,0.1499,41.8809,3.5029,0.0561,3.1255,5.859,355.824,25.1188,0.3321,7.6114,0.4097,5.6282,22.6566,7.6275,27.9239,5.9904,8.2852,25.7503,3.1748,2.2403,162.1761,0.2106,1.6542,356.4474,1.9312,0.7442,0.1022,0.0361,0.1609,0.6006,0.4985,0.1117,0.1014,0.2541,0.4449,2.0121,1.937,0.1514,0.4915,0.1581,0.247,0.3931,0.7485,0.0,0.2413,0.0023,0.046,0.111,0.0024,0.7314,0.1338,18.5292,1.1016,0.0397,1.0918,0.1864,0.4067,0.3705,0.3362,1.053,0.5783,0.4464,1.4719,1.4049,1.2546,7.1121,0.3669,0.2208,14.8608,0.8332,0.0349,0.0089,0.0114,0.1611,0.0188,0.2106,0.0366,0.1105,0.0382,0.0359,0.2607,0.4633,0.7779,0.4799,0.4347,0.5649,0.1604,2.34,0.0,5.3478,0.482,0.5533,5.4877,10.3825,35.1837,8.5713,50.7087,5.5798,0.5663,10.8519,12.0421,4.8204,8.546,5.2057,14.3691,15.4748,6.4407,4.2377,32.6647,0.7811,89.6391,3.2109,6.271,137.6577,26.1326,0.5744,0.0071,0.4128,0.1377,0.1418,0.9583,0.0767,0.0789,0.0113,0.0739,0.5169,0.2169,3.7448,0.7013,0.1926,0.5555,0.0857,0.0991,0.0,270.4523,33.5147,51.6824,26.4725,124.7255,352.2983,36.5564,15805.1947,3804.6463,9.0343,217.1516,19.886,1025.0941,282.8927,350.4841,593.4693,119.4902,159.8118,833.5041,2338.9601,222.1075,4907.2173,9.4292,16.577,29377.3172,3232.8936,1249.7725,1.8626,3.514,166.0737,65.2655,992.3591,194.2031,540.7346,958.6334,75.7779,3408.9173,503.5285,941.3527,914.1186,1588.0145,1044.43,112.2212,322.6873,0.0,1886.5961999999975
USA_C17_18,45.4989,5.1764,10.7301,2.9851,1.7826,438.6242,9.9167,21.8095,1180.0798,8.651,37.6556,14.7242,44.1535,23.531,6.3734,19.0106,10.6395,11.8986,12.5392,13.0485,5.7991,39.68,4.6349,4.9008,141.9871,255.7667,10.0566,1.8135,2.2103,17.5182,9.097,49.007,163.8049,36.4931,22.2446,75.3998,13.9721,131.8863,52.0081,66.7735,69.2974,94.7931,33.9473,65.5374,0.0,2.2816,0.1634,1.6701,2.9901,0.1478,76.6147,30.7811,10.2767,722.169,0.7099,38.0262,15.2162,19.6472,90.6534,6.6317,16.6605,71.3744,54.5843,39.8506,7.463,2.7065,44.6516,6.122,2.7114,17.3055,86.5198,5.7425,0.3001,0.7019,2.2371,4.3026,5.3417,20.3905,3.4866,32.2283,33.2567,20.9719,213.3615,12.6579,42.207,26.6958,2.4443,0.3904,7.2308,0.0,0.6845,0.0348,0.1098,0.9826,0.013,49.4717,4.5692,1.1047,138.1863,1.2644,23.9333,13.2618,7.3288,3.9507,1.0061,5.5425,9.6771,8.8629,8.2965,11.4034,0.9572,9.5762,1.2699,0.9477,6.6908,55.2103,1.2444,0.1163,0.2777,0.9106,2.0814,1.1073,21.6884,3.0616,1.7625,8.4804,0.3651,16.9675,9.8677,5.4781,2.0248,6.4119,1.914,1.8452,0.0,26.6837,0.1215,0.7698,1.6514,35.0163,299.2357,89.5988,8.7294,979.3486,4.5486,42.7359,36.9275,41.6008,49.28,7.7931,49.5384,140.0451,40.7254,19.3304,110.1316,3.2859,110.3269,1.3437,4.9278,11.7379,383.1957,14.6376,0.3127,0.3046,7.9371,2.8936,82.7122,2.4507,3.4011,3.592,74.4028,54.9229,27.1871,137.9527,117.5719,79.0168,37.1098,7.8361,4.2733,0.0,408.9451,0.4606,192.5829,139.789,116.206,18498.5486,477.173,539.6974,41877.8825,77.6642,5082.5551,2481.5531,3897.0909,1153.8544,1856.5646,2245.2077,591.4827,928.0691,2007.5736,2289.4263,651.7362,2569.737,155.2868,268.6337,2490.2401,22435.0444,1302.4042,98.2914,67.4365,2290.3616,1199.9417,5901.4112,9760.8645,1597.2302,4066.4469,6885.7693,1578.9871,10653.1987,6648.4512,11231.312,8962.3308,10456.0981,1106.8306,2559.4348,0.0,6849.526300000004
USA_C19,614.9853,29.4559,319.6269,203.1157,172.6049,66.3374,9.19,53.9334,59.5968,538.2208,363.1377,25.3886,89.8939,45.7246,93.6141,26.9764,4.3799,6.6639,17.7612,21.1155,12.2212,97.5046,86.4543,87.2213,1221.7034,688.9054,1438.4708,133.2261,666.819,72.613,93.4517,74.0439,28.8683,53.0772,22.6792,187.0287,195.9978,124.7119,331.3253,373.6825,237.9148,308.5121,33.6916,148.6301,0.0,82.7538,5.4529,27.402,29.9858,2.8718,9.7977,29.9885,7.7846,17.7826,40.8725,345.1677,6.3766,69.4735,66.0398,114.1965,17.4437,28.9801,24.8787,18.8175,7.1368,3.9996,7.6837,40.2647,5.8602,88.9594,13.8766,119.0171,33.2748,24.4352,26.9746,2.6474,2.6284,1.5499,1.2875,2.7601,3.8474,2.0944,66.4326,15.3571,15.5229,6.5258,16.2895,1.1321,3.8194,0.0,23.4895,0.0822,0.2748,1.8351,0.2681,7.0018,5.4899,3.4788,8.6967,62.6364,138.3923,11.6459,39.1505,12.41,16.2605,5.6237,3.9958,4.829,9.3026,14.0067,1.5258,4.5728,18.7171,4.7941,39.0233,39.0844,28.5972,17.2912,63.1959,39.3798,6.0089,2.5688,2.9379,1.2234,1.4884,1.0993,0.4939,9.5926,10.5527,16.9404,2.7105,7.1525,2.4183,6.2066,0.0,281.4843,76.7966,144.7491,221.8664,221.6579,300.4309,45.5041,28.6031,58.3175,3259.9538,727.0803,43.793,103.3234,100.2858,175.5377,66.9199,39.5867,49.0094,23.8778,109.1835,6.6174,60.6214,907.4534,33.0961,535.3763,544.7024,3171.884,15.0474,522.8716,68.559,65.3597,54.8365,14.069,7.7018,2.0797,33.5574,56.052,101.6561,137.7899,280.4377,23.6361,91.4996,8.7256,83.5123,0.0,10283.2845,264.5747,8523.0949,3076.893,4014.7492,3191.0373,512.6958,976.5583,4106.1748,16917.5411,18247.9102,1127.5391,3290.5041,5395.5348,3163.566,1319.431,254.1251,1525.2467,2027.5435,788.5117,422.7157,1136.5775,21799.1659,1669.1716,25747.3041,8687.9093,56893.4313,5694.3004,34198.475,4564.7663,7548.2579,3523.1844,483.8398,435.1484,913.8462,9355.3871,4627.9126,3252.0796,6059.8666,68172.3745,24756.2738,5943.2234,829.4118,2434.7224,0.0,31601.881999999958
USA_C20,1407.2412,7.4556,202.1253,209.7697,44.7491,121.4344,125.4123,153.3077,476.7047,187.3635,3087.4701,427.6369,1542.3952,121.8793,337.8259,123.7966,19.7555,66.499,86.5885,220.1845,30.2048,128.0895,72.552,7.4211,741.206,192.4209,48.0225,2.2356,5.6635,46.3183,12.7807,43.2805,66.3742,28.5462,36.3599,72.8114,37.6767,171.5344,202.7787,157.8419,108.6329,364.1398,25.643,194.0713,0.0,1146.2113,6.0286,96.6573,172.7646,17.7225,86.1903,533.2288,119.9805,315.5443,75.8379,3959.9467,100.8389,1273.0276,559.0977,224.2755,238.8143,313.4675,390.5261,169.4409,71.5004,26.4235,113.608,11.1771,63.066,815.4076,14.552,15.8358,1.885,4.8998,23.5945,2.8324,21.6195,21.5294,1.5808,31.0198,4.9836,7.553,399.3106,12.9364,48.3719,65.6452,290.1582,12.8034,55.6026,0.0,138.2395,0.0732,0.7889,2.7927,0.7912,66.1112,90.6752,52.9553,143.7142,61.1477,1623.3768,186.0523,744.2773,72.5364,89.066,78.1891,44.6529,34.8724,105.3549,186.9509,14.7326,45.9977,5.2991,13.6027,171.6466,35.9345,3.4637,0.9241,0.5882,2.2985,0.5231,18.2713,3.3474,0.6483,0.9872,1.3925,1.0889,18.1268,60.3755,29.8299,10.605,74.4922,7.9283,41.1504,0.0,872.8443,1.822,328.7677,145.6657,33.5794,921.2707,303.9796,27.6971,327.1312,644.8787,2960.7427,549.2777,1492.4688,225.2762,177.1506,129.6107,209.892,233.2452,67.7664,711.1279,10.6158,263.7104,292.2335,40.2453,175.0378,194.2229,344.9856,1.2909,3.028,27.7965,3.2514,178.6834,47.4656,7.2689,2.5973,2.5476,117.7836,125.1658,181.1036,133.7443,53.8733,255.0117,49.7123,56.2631,0.0,25893.3336,1.2763,6486.0192,1398.5298,1803.3341,5588.3515,7097.3334,1838.3316,13350.6759,4678.7578,121581.1817,13865.0219,42891.8274,2987.8314,1758.6278,6721.541,1741.0867,2049.3749,3403.2607,6005.2799,1147.0369,5715.2622,1694.4525,931.968,10094.9064,3298.5978,572.4296,37.6906,141.3295,1117.7076,208.7194,1264.3489,906.1378,538.6147,800.2966,368.9562,7544.939,8063.1024,5409.3113,19127.3395,4171.728,8131.3518,397.1794,3036.0231,0.0,43139.98639999997
USA_C21,7.9565,1.1425,2.8469,1.5392,0.9385,11.796,0.4824,0.8325,2.0099,1.0331,9.2552,186.4472,4.5192,0.6641,2.9933,1.2292,1.3141,0.6234,2.1629,2.6673,0.7812,1.7323,1.1552,0.1359,10.3577,1.8497,1.0408,0.1929,0.2438,0.7251,0.146,1.0029,2.0031,1.573,0.4929,1.0493,1.9941,1.2404,1.2073,788.1403,8.1056,327.5185,1.9024,4.6972,0.0,71.2147,3.8263,2.1931,1.0594,0.1228,5.5418,2.8632,0.7779,2.5276,0.374,30.8465,382.1264,5.1301,4.2249,4.6889,2.1869,26.0912,5.9195,8.8375,3.389,1.6856,1.2536,1.2805,0.7162,12.9646,2.4102,1.1764,0.2032,0.2366,0.3839,0.437,0.5201,0.1488,2.4329,5.1417,0.8575,0.3645,18.6958,1.0636,0.8311,1.7868,553.0289,0.103,1.7431,0.0,2.1462,0.0011,0.0054,0.0124,0.0074,1.5409,0.2489,0.1522,0.4809,0.1848,27.4171,240.7254,1.9173,0.2579,0.4395,0.3797,1.6573,0.8714,1.5119,1.2277,1.0161,0.8967,0.2059,0.7851,0.826,0.4859,0.0392,0.0124,0.0286,0.0968,0.0415,0.5176,0.0848,0.2698,0.425,0.1124,0.0248,4.1736,0.4401,0.8425,0.2793,334.6329,0.074,0.1585,0.0,11.4142,0.0401,0.8919,0.5337,0.2647,16.7028,1.7995,0.3452,1.5902,2.5256,8.3682,124.4961,4.0205,0.9436,1.288,1.2769,13.2248,1.8343,1.7396,6.922,0.2605,8.5614,1.0873,0.1556,2.6884,2.1837,2.1555,0.0146,0.1814,0.7016,0.034,0.8056,0.2138,0.5989,0.0549,0.5502,1.2152,5.513,1.6495,14.5963,1.0167,184.2125,0.545,0.8263,0.0,581.2733,0.1724,31.0379,7.2387,10.6743,354.9261,27.3632,34.709,65.8889,26.1156,324.305,15067.7899,128.715,22.4293,42.4039,62.409,39.3154,26.7194,73.7472,98.6074,40.2689,56.6351,61.8617,10.3094,233.5903,388.1763,22.2269,2.8154,10.3179,10.0581,6.2177,43.3117,23.2575,41.627,36.7553,47.211,37.0336,1707.116,60.2665,1423.3779,44.8619,17137.7587,132.7861,37.4014,0.0,9895.038499999988
USA_C22,205.9861,11.5079,58.2486,32.7148,17.0747,263.7234,34.6382,61.3629,137.0538,32.1519,79.4344,21.4992,531.4137,53.5976,57.7234,81.2091,27.2731,12.6122,51.163,574.3877,18.7023,125.6816,23.868,2.6921,1195.4264,209.7769,84.5359,2.653,6.1466,79.5473,19.8051,43.9594,7.5621,3.7589,7.1969,18.7308,9.8859,35.6667,22.0774,67.5483,17.7148,35.6858,40.4361,31.6056,0.0,30.38,0.4813,5.5139,10.7264,2.8111,40.3322,39.6065,7.6825,37.6355,1.9449,112.8097,4.548,278.094,44.2964,8.4611,29.6649,110.122,116.758,92.0528,75.2185,15.7652,33.1216,1.4897,15.7783,119.3028,19.721,26.1126,0.1735,0.2473,2.4562,1.6466,3.3255,0.6559,3.0646,2.1032,1.036,1.488,17.8775,2.1016,1.9963,0.6938,5.3488,1.2548,3.9343,0.0,1.916,0.0084,0.0423,0.0507,0.0451,18.2887,3.5611,0.9727,9.0151,0.8461,13.7767,5.7183,55.8575,2.7426,1.2085,8.4042,7.3739,14.2236,40.4099,100.7802,3.3924,13.6897,1.8189,3.049,86.1806,27.4751,2.566,0.0229,0.059,1.92,0.3615,0.7829,0.2432,0.7044,0.4034,0.3249,0.5471,4.9459,3.5144,3.1138,0.4156,5.5424,0.3953,0.6408,0.0,39.7388,0.081,2.2034,1.3927,5.6436,359.3767,69.3117,2.5047,80.6754,8.8067,82.1479,14.5405,122.032,23.0028,11.9372,48.5691,246.754,109.0074,56.746,1369.7165,20.8511,182.0717,4.175,12.276,370.7468,532.7021,107.3727,1.0792,22.4447,30.3884,5.1331,78.498,0.4113,0.4165,0.0906,2.6154,5.0686,2.2427,15.1934,29.325,2.8233,57.5318,7.8475,13.6689,0.0,1161.8175,0.5619,548.6703,613.5737,986.6932,12821.6179,408.4769,590.9854,3042.309,168.3395,7730.1449,2689.4101,13288.472,963.7008,1483.5283,3021.8125,1046.1465,1346.0838,6045.4394,16992.167,2359.8225,7715.2539,51.2668,259.9498,22624.0757,15034.4461,651.3305,9.56,30.8418,608.1631,2826.3883,4074.7295,1908.3371,2444.1754,898.246,424.9259,556.1403,4080.6876,3031.8729,7485.3323,1331.0475,7792.4438,159.8454,1037.4776,0.0,6859.381899999997
USA_C23,2.7406,0.339,6.1349,10.5978,21.8537,17.6772,1.3497,8.2026,7.3314,4.0716,9.5272,0.9958,14.2981,293.41,32.4238,16.7189,1.2847,4.9957,7.0764,96.7059,15.7595,6.8069,0.3298,0.2415,975.3166,2.144,0.6649,0.0753,0.2019,0.464,0.117,6.3133,0.9269,0.7006,0.6606,1.0987,1.4487,3.2855,2.7495,2.651,1.7183,6.6093,0.792,1.3493,0.0,1.5719,0.1817,2.0013,4.5313,1.0922,6.9464,2.776,0.7776,1.9598,1.9647,9.7529,2.9762,3.8796,178.7243,29.8149,7.928,20.1968,28.069,9.5498,12.9817,1.3558,2.6971,0.9471,1.3462,559.8533,0.7277,0.8129,0.073,0.2209,0.5081,0.5916,0.2928,0.6003,0.4119,0.5238,0.2177,0.1771,4.1297,0.1705,2.4271,1.0876,0.724,0.3934,0.1123,0.0,3.3622,0.0019,0.0206,0.1284,0.0522,4.0971,1.2513,8.7083,0.374,0.1288,8.1835,4.8331,4.4018,61.4525,4.7896,5.8614,5.8336,6.1305,6.6768,18.6546,0.764,6.562,9.4944,0.9033,214.1985,1.6992,0.3499,0.0422,0.0193,0.8935,0.0768,1.631,0.0199,1.314,0.0464,0.0167,0.525,1.0669,4.3158,3.4136,0.2261,0.9939,0.7367,1.6948,0.0,3.2108,0.296,0.6468,1.5277,8.0355,44.2377,5.8273,0.1561,2.8427,2.3106,8.2379,0.7602,5.4895,91.6094,3.4467,5.3273,9.8434,8.3446,2.3677,81.8798,0.4112,5.791,1.8333,0.956,365.7697,11.713,3.4867,0.0121,0.1682,0.6922,0.0352,8.9704,0.1139,0.2056,0.0159,0.1414,1.2495,0.8785,1.1146,2.1824,0.3768,2.3649,0.1385,0.7606,0.0,140.2531,0.8639,1020.8793,232.842,784.0251,3932.2214,140.5387,647.1511,437.6163,24.6381,1456.8382,613.2661,1384.3296,9921.8654,2757.6956,1206.0155,281.0317,1408.8705,2036.1936,5126.2994,293.6528,920.5856,81.0193,140.6475,56450.7599,1385.8126,66.6374,4.0037,9.1695,150.4597,38.0232,1535.6277,355.4042,1783.9424,615.2671,113.6605,217.4964,2384.7842,1296.0193,4418.2335,414.0335,3586.0314,114.2812,664.9675,0.0,2617.783699999998
USA_C24,43.1873,1.6281,328.8411,68.4105,232.2558,3.6063,1.9832,13.1344,23.1931,0.0551,62.8793,0.3582,50.0873,53.4369,5231.0403,1783.9498,35.4344,497.2774,924.1054,805.0131,286.3443,315.7433,1.7613,0.6149,856.1,22.6431,2.2791,1.8176,0.0122,11.7778,0.1338,2.315,5.5048,0.5354,0.0,0.6869,0.149,15.3487,16.8556,0.5755,14.8763,44.288,2.9014,9.0838,0.0,0.0144,0.0024,8.3458,4.0983,1.2252,0.1993,0.4271,0.51,18.7338,0.0334,21.4941,0.1367,3.5213,23.6713,848.9135,205.7916,83.0527,494.6293,221.4933,95.182,21.4961,43.5614,0.4879,8.9944,233.9097,0.3465,0.9405,0.1241,0.2905,0.225,0.1592,0.003,0.023,0.0,0.0001,0.0645,0.0027,0.8003,0.0303,0.0,0.0973,0.0,0.0241,0.4595,0.0,0.362,0.0,0.4412,0.237,0.1068,3.9984,0.2089,0.4093,5.0435,0.309,49.2291,2.4771,7.983,2.108,570.9601,193.0597,37.3801,99.186,131.2475,133.3896,12.3445,53.5833,3.989,0.734,46.2789,7.1005,1.4535,0.0151,0.0444,1.6797,0.1045,0.0129,0.2573,0.5638,0.0785,0.0,0.0104,1.7261,0.6149,1.2018,0.0856,0.0172,0.04,0.2087,0.0,16.6576,0.0682,2.3266,2.2115,8.1462,2.411,2.2874,0.3802,19.3892,2.8183,10.0824,0.341,24.5195,37.9204,1815.9667,1309.715,295.4317,973.6879,487.145,2021.7498,175.3556,217.3995,15.2795,4.698,828.6575,30.4209,0.3979,0.0,1.4442,6.8224,0.0487,4.3119,2.8736,0.1075,2.7426,0.0,3.1354,2.2418,7.0262,4.276,0.0973,0.8379,0.2203,3.0706,0.0,69.4318,0.0,7275.7884,395.2627,555.3655,3831.904,158.5345,308.1504,609.7045,0.0,783.4409,0.0,1098.0583,488.0384,66690.6103,56958.7314,2655.3832,10846.819,27935.3894,22110.3227,7824.6692,6143.6614,205.9352,389.2488,5568.4222,1373.872,827.7149,0.0,0.6699,267.6507,6.4554,79.154,3137.1674,665.1276,392.8533,0.4996,1128.3241,1064.0732,448.8068,879.1364,134.0176,281.1894,186.9212,223.1129,0.0,18805.74069999997
USA_C25,63.344,5.3502,147.1336,47.8253,23.2979,153.5005,4.8565,37.4725,25.0412,16.412,20.4175,4.508,51.1331,36.0523,75.0025,529.4915,36.0372,38.6442,233.0508,1239.6395,132.0638,104.6939,17.4844,12.367,3433.0243,63.4571,45.1532,1.6074,2.8389,26.8166,6.1376,55.7974,27.9684,22.465,42.2102,67.2956,96.6992,136.6586,170.4731,108.1754,39.5873,116.7352,52.8911,46.6503,0.0,5.0011,0.3896,18.5038,20.9363,1.7583,9.9823,4.5398,9.7369,4.5924,0.7497,16.7277,2.3642,16.0764,51.0326,21.8485,153.951,47.7256,70.0797,120.6171,42.9761,14.3931,16.4503,1.6091,4.2008,241.9921,5.5031,3.151,0.9396,0.484,5.8308,0.4764,0.9042,0.2634,0.8116,1.7748,1.4326,3.1157,76.6378,3.8086,3.1435,1.8323,2.0203,0.2455,2.084,0.0,1.467,0.0278,0.2571,0.2027,0.0487,5.3874,1.6407,0.8722,0.795,1.148,5.6159,2.0903,5.4906,1.2793,3.6217,83.2555,6.7833,12.1904,59.7004,66.0362,13.059,18.6661,2.9874,3.2744,50.3113,8.9893,1.1552,0.0914,0.0805,1.5963,0.3568,0.6547,0.8121,0.6381,0.6439,0.9132,0.975,1.3922,3.0013,2.4639,0.3982,1.5345,0.3426,0.495,0.0,48.8467,0.0578,36.7238,32.1155,59.622,146.6143,13.6604,2.6231,4.6085,40.1705,27.5273,1.4631,41.9359,18.935,275.138,426.3034,203.1936,191.7985,187.6808,1426.3176,32.0436,80.5993,9.0771,27.525,1058.5675,99.8301,14.7165,0.1189,1.0307,23.5863,0.2643,18.4526,19.8755,8.1461,0.0966,0.759,11.2676,3.5408,26.8928,15.9556,16.617,11.5761,3.5575,14.4863,0.0,1809.4455,32.4564,2079.4514,646.1916,1347.0893,11091.9513,540.8375,2008.6394,4902.3315,218.4103,6676.6005,684.4013,5335.1754,2215.5853,8215.5178,30366.4207,4064.3917,6508.9028,18320.1445,49203.53,8471.7627,6286.6516,213.5916,1667.7065,55451.4829,6070.9966,1897.6758,1260.3157,237.2696,879.6336,1014.6307,2650.4809,1825.7025,3725.6255,2304.8312,774.5333,2085.713,4452.2627,3456.1034,10018.0742,793.9555,2132.7982,664.3015,1352.94,0.0,6455.122100000005
USA_C26,14.3916,2.0059,46.9235,3.1142,35.983,6.5559,0.725,1.6849,9.5763,1.8742,5.4435,1.9971,5.4327,1.6374,4.2393,5.1051,418.2319,60.1582,76.7918,196.6613,18.0741,8.2302,3.1246,2.6795,510.9632,20.0107,9.4357,1.9164,0.7187,7.1658,2.0611,2.5298,63.3211,462.2037,43.5413,15.7176,3.4967,69.8576,18.4405,74.3632,59.8356,242.8618,14.5747,6.3624,0.0,5.8011,0.4964,44.9911,12.8898,4.5357,6.9817,5.0651,2.8257,7.5835,13.6633,32.4964,4.2874,12.5352,16.9041,19.9646,23.5167,6660.5675,614.3208,700.1925,239.5929,116.8262,35.1718,219.542,12.459,121.4163,211.5308,10.3832,1.0594,1.4576,7.1599,2.6853,2.0437,3.3385,207.9812,554.9178,14.7076,10.3191,1006.1693,32.6749,37.9997,48.8506,7.8561,2.2068,68.9084,0.0,0.4657,0.0291,0.0364,0.1507,0.0944,3.6238,0.8042,0.2952,17.2575,1.7083,9.7027,7.9379,4.6932,1.761,5.3743,14.9173,554.8107,210.9908,194.9493,59.6574,7.2782,177.9065,25.4172,8.5801,11.9239,78.9766,1.8766,0.7113,0.2471,3.909,7.2181,3.6625,14.0698,85.3973,43.3874,11.6002,0.7958,104.5963,20.8806,86.785,14.836,24.5294,11.8858,15.6899,0.0,2.1695,0.1708,1.5798,5.3861,2.5888,9.7323,4.9321,1.0639,8.5415,5.5824,10.9134,3.2923,7.496,4.2984,11.4592,14.6333,4105.18,80.7306,28.056,325.14,5.0239,79.4965,5.3721,4.3909,44.4982,47.072,3.1733,0.0251,1.2359,52.0752,0.3405,10.9079,18.9726,207.4256,16.1345,2.5309,14.5747,18.2954,19.5561,22.132,12.0529,9.9163,2.2299,2.1583,0.0,151.3452,0.2423,65.2955,12.6993,159.1338,1118.6419,215.3265,311.8385,814.6767,76.2443,1895.4547,116.8924,889.6414,374.3649,1123.2518,1885.2923,10768.5814,1846.8669,3336.3451,6877.7425,5380.8534,1442.1809,120.3312,305.2844,2500.5994,5538.8168,177.2964,6.5616,19.9098,167.7441,13.8747,240.0711,1633.8377,5972.9197,3360.2229,944.4362,270.482,6634.7622,1486.3507,7756.7301,597.2233,2975.7113,65.1538,1297.3923,0.0,22968.174699999927
