,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
USA_B07_08,2.5759,1.2168,1.457,21.6881,1.6233,2.2401,0.1674,0.1328,13.2513,1.8372,7.7789,0.0375,0.3322,65.5904,1691.7245,0.3521,1.4701,0.2223,0.5179,1.3012,0.1464,28.6581,27.8524,0.0354,54.7316,0.4819,1.5865,0.3202,0.0263,1.5147,0.0127,0.5236,0.3904,0.0321,0.0,0.095,0.0177,0.5924,0.0449,16.9486,1.8965,5.8514,0.0682,0.0466,0.0,0.0335,0.0017,0.235,1.7407,0.0007,0.0465,0.0445,0.3351,0.0054,0.0653,1.2246,0.0017,0.1274,1.1729,11.6291,1.5861,0.0409,0.3426,0.6648,0.1058,0.0003,0.1219,0.2284,0.0491,2.5713,0.1093,0.0816,0.0004,0.0002,0.0017,0.0001,0.0198,0.0005,0.0,0.0,0.0083,0.018,0.0422,0.0085,0.0592,0.0008,0.0008,0.0,0.0026,0.0,1.6327,0.0107,0.3185,1.241,0.1121,0.892,0.0074,0.0258,0.4853,0.147,3.2814,0.241,0.1937,16.0179,75.8172,2.0519,0.1525,1.3359,0.6639,0.9206,0.032,0.494,0.25,0.4297,15.6756,1.6978,0.3458,0.0083,0.0,0.0299,0.0542,0.3917,0.068,0.049,0.0,0.0,0.0071,0.1325,0.0695,1.2977,0.0158,0.4453,0.1068,0.0211,0.0,0.0454,0.1491,0.0007,4.2992,2.1132,1.548,0.1408,0.0032,0.1491,0.1543,3.0785,0.0,0.0514,22.8515,29.6735,0.0374,0.0947,0.2064,0.221,0.1011,0.0005,1.1908,2.0512,0.0001,15.3089,0.2065,0.0009,0.0,0.0,0.0148,0.0,0.4653,0.0,0.0005,0.0002,0.0,0.0013,0.0032,0.0061,0.0184,0.0,0.0003,0.0024,0.0001,0.0,471.1636,0.0,204.5023,751.5489,10.3427,100.5719,0.0,0.0,279.2824,1.7747,2772.1552,0.0,0.0,3650.286,5457.8296,207.8673,92.0608,55.2614,49.7987,11.2406,43.2031,82.73,5.3136,4.2944,7167.1008,3.3038,69.9591,0.0552,0.0,0.3085,0.0,28.0819,100.7233,18.5676,5.5469,0.0,0.9068,93.7357,13.778,653.493,28.3311,9.6753,247.8686,97.1464,0.0,1712.4024999999945
USA_B09,0.0,0.0,13.5243,3.0473,1.5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4572,0.517,0.0505,0.3268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728,0.0,1.4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0764,0.049,16.211,4.5812,1.0788,1.0414,0.0015,0.0335,1.1936,33.4843,2.6036,0.0291,0.2378,16.1411,0.9262,0.3808,0.0106,0.1181,0.3644,0.1744,0.0008,0.0421,3.9033,0.3528,23.4885,0.1131,0.0402,0.0018,0.0029,1.0629,0.0043,0.1244,0.0009,0.0,0.0041,0.0173,2.6428,0.2152,0.2996,0.703,0.0702,0.1674,0.0732,0.0769,0.0,0.0,0.0,1.0341,0.0352,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.2742,158.9108,99.4987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.6188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.3737999999955
USA_C10T12,116.9587,1.6749,0.2624,0.4416,0.0622,423.7258,1.851,0.1477,3.0336,0.0394,8.7475,5.2595,2.8658,0.0695,0.1384,0.1883,0.1347,0.0797,0.145,0.9761,0.1591,0.3364,1.1119,0.125,0.3401,13.5428,0.3369,0.0686,0.1014,0.2568,0.043,309.4134,0.4867,0.1228,0.1604,0.8275,0.5576,1.3835,0.2264,0.5778,8.9211,35.0593,0.3846,0.3253,0.0,15.9706,0.3074,0.0166,0.0097,0.0,61.8757,5.7994,0.0531,0.1472,0.021,9.3565,2.0082,0.1212,0.0456,0.0418,0.0195,0.0193,0.0145,0.0559,0.0432,0.0005,0.0841,4.4164,0.7139,0.0304,17.6305,0.0277,0.0128,0.1891,0.0376,0.0001,14.9112,0.0884,0.3302,0.0578,0.0069,0.0585,7.7373,2.5196,0.0347,0.2371,0.3247,0.0671,0.303,0.0,10.9915,0.0,0.0201,0.057,0.0019,69.3405,0.0286,0.0072,0.2131,0.1324,5.481,1.1052,0.0706,0.0511,0.0674,0.0649,0.0951,0.1467,0.2285,0.1764,0.024,0.0222,0.0113,0.0073,0.4794,1.636,0.2572,0.1057,0.0942,0.0299,0.0019,39.5896,0.0762,0.0045,0.0022,0.0197,0.0,0.4546,0.0378,3.7235,0.7625,10.3093,0.2902,0.4479,0.0,46.1628,0.4837,0.0014,0.0539,0.0002,189.1904,8.9942,0.0011,0.783,0.0165,2.7463,0.0098,0.0233,0.0256,0.0105,0.023,0.0411,0.0101,0.0134,0.017,0.0022,0.0551,0.0008,0.0015,0.0283,4.2942,0.2349,0.0002,0.0746,0.0153,0.0,8.6635,0.0299,0.0186,0.0147,0.0385,0.0148,0.2251,0.3814,0.1774,0.4121,1.1827,0.3881,0.1145,0.0,18050.995,0.0,0.0,0.0,0.0,80064.9337,744.8807,8.2432,1157.5132,90.274,1232.4647,377.9129,70.3413,161.5174,4.5047,0.0,0.0,0.0,0.0,0.0,0.0,3.2653,0.0,0.0,0.0,4186.8035,4.3732,177.4128,282.2591,0.1154,0.0,30051.9939,101.4219,0.0,0.3622,0.0,0.0,601.0576,0.0068,22278.339,9673.2369,7358.1499,2688.4447,1310.0492,0.0,4778.004300000007
USA_C13T15,21.7742,26.5423,0.0816,3.1916,0.024,4.5908,428.2298,0.1871,49.0623,0.0196,13.5284,0.02,19.257,1.7048,0.0884,0.7282,0.2669,0.7645,0.868,41.3387,0.7115,84.7319,0.4373,0.1025,112.0351,22.2951,5.0365,2.1505,0.0446,4.6094,0.7346,32.9808,0.3809,0.077,0.1451,0.4134,0.7256,1.2217,0.497,9.4152,4.1747,76.7321,0.3121,11.0348,0.0,0.1379,0.0129,0.1685,0.2539,0.0042,0.2471,47.6896,0.1753,0.9423,0.0718,1.9539,0.1232,2.3868,1.3703,0.5769,0.9773,0.2602,0.1661,0.6035,0.4544,0.001,3.0302,0.5758,0.1191,0.9603,1.1673,0.1287,0.0317,0.0215,0.3077,0.0413,0.1089,0.0156,0.0187,0.0096,0.0495,0.1195,1.6397,0.5546,0.3435,0.0475,0.1453,0.0045,0.5778,0.0,0.1953,0.0692,0.0104,0.0171,0.0046,0.1072,35.0864,0.0951,0.2364,0.0214,0.2911,1.4335,2.242,0.0969,0.0897,0.5001,0.3549,0.2907,0.605,1.7842,0.3676,3.7392,0.0413,0.0198,3.1843,2.0279,0.0597,0.0096,0.004,0.0442,0.6108,1.1323,0.091,0.0,0.0394,0.1677,0.0222,0.1905,0.0926,0.4129,0.0786,1.6177,0.4316,0.224,0.0,7.1571,1.9977,0.0353,0.189,0.0059,10.1443,583.1283,0.2193,40.3566,0.4615,5.1823,0.0058,16.8774,3.0637,2.8198,5.5962,20.8507,5.1995,2.675,168.1082,2.8331,62.0037,0.2313,0.2839,2.9485,62.7925,12.9116,1.2532,0.7015,0.9607,0.209,9.4496,2.8751,0.0969,0.0718,0.0979,1.0768,1.9324,5.369,12.8381,0.8617,3.2708,2.0367,1.6662,0.0,336.9771,41.2688,1.845,0.0,0.0,128.8132,34172.2896,780.9547,2173.8227,0.1418,3.7222,0.0,1505.082,181.2157,0.0,149.8943,11.3193,0.4658,344.3378,4954.9956,388.2969,4665.7894,0.0866,96.0963,2765.579,3846.6208,14.7596,197.5971,0.0,3.401,90.9911,1667.9846,82.1733,285.6736,3.4382,0.0,29.8068,119.5766,324.4883,2706.1705,393.7592,2497.3067,204.0354,1212.8458,0.0,1266.3579999999965
USA_C16,1.2786,3.0809,0.1078,0.2363,0.0089,0.2967,1.5033,91.2511,200.6963,0.0956,0.5098,0.0656,2.7782,1.9002,1.5363,3.2624,0.2932,0.7796,1.0662,5.9089,0.3095,48.0731,1.2374,0.0012,218.884,8.1167,0.6653,0.0038,0.0102,0.0655,0.2911,0.0977,0.0631,0.0003,0.0,0.0,0.0,0.0,0.1737,0.2698,0.0244,0.0,0.0523,3.0569,0.0,0.3043,0.0183,0.1828,0.1078,0.0011,0.0581,0.0723,7.891,0.7513,0.0614,0.1386,0.0034,0.0959,0.8827,0.3224,0.5962,0.2645,0.4139,1.4864,0.2062,0.0005,1.6511,0.6139,0.1376,14.6808,1.1852,0.1126,0.0355,0.0012,0.1531,0.0128,0.0573,0.0525,0.0379,0.0029,0.0284,0.1539,0.9874,0.3345,0.0291,0.184,0.1562,0.0114,0.0355,0.0,1.1875,0.0063,0.1719,0.1908,0.0147,2.239,0.3117,70.7896,1.797,0.1631,2.93,0.0857,1.8243,0.9152,0.7414,5.7307,1.3087,1.7587,4.7979,5.0797,3.9299,38.0318,1.2574,1.4745,106.1836,3.3607,0.8392,0.0078,0.0083,0.1909,0.1182,0.9357,0.1619,0.3356,0.0836,0.688,4.4351,0.7693,0.4262,4.9756,2.9466,0.8349,0.5833,15.1776,0.0,1.4568,0.0109,0.3695,2.3618,1.058,1.2519,1.4714,28.5488,1.4265,0.1278,1.6318,0.0035,0.7478,4.0377,1.575,2.3224,16.3674,2.4338,1.2221,3.7121,3.9591,54.4596,0.0,0.0102,38.3995,79.9551,0.0544,0.0012,0.1643,0.1356,0.0429,0.033,0.0156,0.0411,0.0022,0.0089,0.1518,0.0175,0.0467,0.0007,0.0027,0.2756,0.0059,0.0799,0.0,172.9623,12.947,23.0598,69.186,30.5816,136.9285,45.8757,17509.4592,4292.1819,0.0,183.6741,1.5444,1105.6409,390.6722,181.4026,561.5977,295.6787,155.4991,653.7429,1300.3896,94.6109,6592.1798,0.0,4.026,24103.8115,1753.2583,451.4649,0.0,0.0,12.5229,14.3321,566.6506,643.5143,157.2946,181.2999,21.7724,1289.2899,82.802,115.6694,462.9352,578.894,402.4064,88.3596,206.8793,0.0,2258.1141000000084
USA_C17_18,5.2786,0.8055,1.7755,5.3337,0.2445,254.3916,12.4404,10.1969,1230.8716,4.4311,40.7511,12.0343,31.0872,18.8037,1.9818,8.0839,5.1925,14.2142,4.5406,11.2821,1.6391,27.7699,6.9925,1.5211,67.4258,165.23,5.7314,1.9322,1.1388,21.1798,9.448,38.3999,160.4174,80.2637,6.1305,98.8438,4.0838,7.6783,13.2502,5.4306,13.5699,14.5172,8.4185,27.8316,0.0,0.3101,0.0279,0.3181,0.2642,0.0058,9.3344,6.1345,1.8042,107.1983,0.2054,10.8416,1.2578,4.8571,34.5793,1.382,3.002,3.7867,8.9869,2.5771,0.3765,0.0014,4.6847,2.1652,0.5097,0.5157,10.9433,1.0447,0.1046,0.1828,0.4661,0.9441,0.4317,2.4584,0.2065,5.8817,2.4198,3.6188,14.9232,3.2139,2.3597,2.8713,0.6821,0.026,1.6927,0.0,0.9481,0.0409,0.203,3.2316,0.0377,53.9653,7.5363,2.1138,193.5809,1.1206,30.0051,3.4145,6.5419,4.6631,2.4821,6.805,7.5363,6.7139,12.2893,7.631,0.5927,8.4955,1.5266,1.4591,7.2984,70.3227,2.2739,0.0428,0.129,2.9096,2.8573,3.9612,41.5711,3.0488,1.4229,8.0982,1.753,15.5305,5.4229,18.5431,9.2722,6.0683,0.9264,2.7261,0.0,5.6939,0.0495,0.0198,0.0157,0.005,87.5675,18.3036,0.657,362.9487,1.0989,40.0558,0.0625,19.1548,33.5787,4.9144,12.1917,37.2845,18.7218,7.983,24.2093,1.5355,27.0493,0.5084,0.2332,4.3103,43.7277,19.0235,2.4191,1.0487,8.2202,1.7263,21.6233,9.2421,1.1988,0.3947,16.1054,19.1885,37.0247,37.5624,29.4849,11.7801,9.0652,4.7086,4.051,0.0,247.6429,0.0,78.3945,85.7801,14.6483,16208.4749,3870.1194,415.4145,63707.6254,44.7559,5014.1175,1242.8617,3450.233,1869.7956,1210.0114,1572.878,2090.8395,1033.8579,2337.4816,1285.1757,345.7659,3029.9054,6.5402,167.9507,2698.5348,18703.4032,834.5153,12.9246,58.5642,1230.1193,600.2264,4970.0323,13619.2081,548.2679,1057.4786,6354.3339,254.1195,10597.7773,5952.2348,19585.903,8441.7687,9511.8664,1667.3537,2431.5353,0.0,5248.833700000016
USA_C19,110.634,23.2373,7.139,9.8367,6.1277,3.0108,0.1983,2.3028,10.8963,27.4071,118.3807,0.4093,0.5884,4.6298,16.4924,1.6609,0.0707,0.6742,1.3589,2.9979,0.3053,3.4833,15.0729,2.897,40.9447,52.6238,107.1378,8.941,46.734,6.2989,3.7253,3.9057,1.0774,2.9499,0.8211,8.1325,15.2904,1.4046,6.1911,19.7749,6.9949,6.003,0.6758,4.6465,0.0,0.5537,0.0324,0.4973,0.4637,0.082,0.49,0.3442,0.2119,0.186,1.7821,2.472,0.0031,0.1296,2.4018,2.5351,0.3376,0.3401,0.3447,0.8707,0.3636,0.0016,0.1792,3.7416,0.7813,2.3353,2.2808,4.5086,3.9042,1.3802,0.4014,0.2463,0.1372,0.0078,0.0424,0.0071,0.2132,0.0994,0.8986,0.3684,0.456,0.054,0.0297,0.0041,0.0905,0.0,1.7614,0.0059,0.0219,0.131,0.0496,0.9044,0.1433,0.1323,0.2226,8.5497,2.3413,0.0306,0.1218,0.5399,1.9476,0.3061,0.1638,0.2294,0.3305,0.2881,0.0223,0.1936,1.7139,0.2785,2.9076,3.7839,3.2766,0.234,1.1361,1.3812,0.4245,0.2358,0.2713,0.1017,0.0997,0.1642,0.077,0.6508,0.3521,1.3362,0.6221,0.6222,0.2556,0.3623,0.0,8.6196,3.3422,2.8141,5.723,0.5287,12.6004,2.3839,0.6839,3.0508,4.0386,14.4144,0.0056,1.0713,11.0812,12.1217,1.783,0.3422,1.2203,0.7167,2.1112,0.3587,2.3542,8.8908,0.8072,12.4058,1.6803,135.5609,0.6821,11.3852,1.0872,0.5064,7.7181,0.4017,5.9409,0.027,0.4118,1.6651,1.8928,1.6923,8.4258,0.5857,1.7654,0.5761,1.1107,0.0,2570.4901,90.4986,1059.5091,708.8067,309.6505,634.9554,127.5402,246.4843,1388.0409,2288.184,3484.3685,49.5099,273.2183,1282.3502,976.3214,358.4704,255.8111,481.1481,585.8478,85.9965,72.6693,278.88,3993.0911,833.1944,6706.7887,2164.2998,10673.4455,871.604,6997.1668,471.9489,1786.5836,973.8901,179.6806,56.8777,140.7387,1763.4025,568.1958,565.4769,2231.5671,16421.8365,3592.2354,495.663,219.2765,389.1115,0.0,3294.7767000000094
USA_C20,179.817,0.333,71.4429,66.4755,10.3457,68.9486,54.7942,58.0209,458.0074,68.8449,1050.1064,73.2073,946.124,43.933,10.2471,62.948,16.2234,71.2176,10.3296,153.3469,5.7409,49.5626,47.436,3.2697,197.0723,23.2932,19.2719,0.4552,0.1808,6.5994,4.6149,5.0267,8.2785,0.0114,0.3155,31.5784,18.4605,2.9019,18.1321,73.8428,49.0551,41.5386,6.3628,52.5672,0.0,82.3371,0.1326,15.7616,18.98,2.4813,63.5135,219.3652,19.7995,49.2973,33.4867,593.9751,6.9836,236.7924,82.0175,36.6962,19.0843,34.5172,37.0716,41.1174,19.4574,0.0597,12.6311,43.1235,10.1953,81.5695,16.5063,4.6117,3.6332,0.3548,11.6125,0.0079,1.592,4.7221,0.2542,0.4457,4.6649,1.1719,24.2478,9.503,2.4596,3.7802,50.5247,0.3114,12.2817,0.0,95.9209,0.0175,2.522,17.7686,0.4859,28.2938,95.8502,29.7878,105.9152,41.2297,445.3162,13.0721,296.5616,47.5204,49.6033,44.2971,22.7798,30.7641,79.9007,104.8305,5.446,41.7776,4.3266,2.5404,108.2899,29.966,2.6568,0.2379,0.023,0.1732,1.0448,6.3018,9.3318,0.2686,0.203,0.7821,0.433,26.0272,19.8426,11.539,3.9568,98.2904,1.5082,17.1241,0.0,98.9829,9.3557,130.6509,11.0154,8.4014,116.1801,68.0457,3.4968,81.8495,87.5673,540.031,0.303,311.5292,71.2596,27.6683,28.268,62.5644,38.8761,34.1655,47.7088,2.2677,50.2261,89.2476,8.9338,80.3981,53.8816,17.4093,0.019,5.4596,8.2372,0.372,49.8185,9.4508,0.0706,1.8334,1.8893,33.9775,33.8766,36.6552,1.9362,5.0206,12.6578,11.6729,34.2441,0.0,12396.6909,0.0,1522.7121,1338.4904,456.5069,4398.4688,10282.0222,1399.2031,11139.4454,1908.2026,63730.0495,1522.3886,25396.6791,2225.8114,1347.8876,5194.541,6115.197,1924.0209,3240.9489,2951.4708,832.1422,4893.6792,117.2513,146.3405,4828.5882,1418.486,258.2088,4.3845,2.0785,216.6507,49.8403,184.3476,790.4138,107.9592,67.0952,370.5415,8219.7524,2646.1479,1403.9606,8418.5981,1802.1218,3682.1736,198.3002,2002.3246,0.0,24124.249999999913
USA_C21,3.1754,2.5007,0.2627,0.2776,0.0556,11.245,0.0132,0.1083,0.1353,0.0205,0.9998,91.2232,0.1742,0.0002,0.0593,0.0363,0.0546,0.0231,0.0499,0.1449,0.0443,0.3368,0.5408,0.0339,0.1788,0.2765,0.1514,0.0551,0.0018,0.1024,0.0161,0.0453,0.4063,0.0345,0.0,0.1134,0.7749,1.0388,0.0777,184.9606,3.6195,85.1049,0.5458,0.3821,0.0,0.1629,0.0046,0.0033,0.0042,0.0006,0.0349,0.0056,0.003,0.0001,0.0004,0.3301,7.9767,0.0056,0.0004,0.0007,0.0001,0.0001,0.0,0.0064,0.0002,0.0,0.0012,0.0501,0.0139,0.0196,0.0332,0.0268,0.0008,0.0032,0.0006,0.0005,0.0026,0.0001,0.0013,0.0,0.0065,0.0018,0.0883,0.0141,0.0004,0.0055,4.6523,0.0003,0.0283,0.0,3.7164,0.0,0.0,0.0127,0.0168,1.0496,0.0,0.0,0.0104,0.0,29.8387,83.7509,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.0,0.1696,0.0138,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.2005,0.0,0.0,0.0,0.0,0.0,1.4344,0.0517,0.0,0.0,53.8391,0.0,0.0,0.0,1.1115,0.0019,0.0,0.0012,0.0,1.7631,0.0019,0.0005,0.0029,0.0123,10.1768,70.352,0.0043,0.0004,0.0001,0.0025,0.3545,0.0005,0.0176,0.0584,0.0006,0.0068,0.0001,0.0,0.0,0.3665,0.0035,0.0,0.0,0.1047,0.0015,0.0035,0.0001,0.0,0.0,0.021,0.568,0.4146,0.2808,2.4052,0.0179,10.1096,0.1779,0.0735,0.0,362.0219,0.0,0.0,0.0,0.0,570.9924,0.0,4.5513,0.0,0.0,0.0,8116.1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6109,210.2537,0.0,0.0,0.0,0.0,0.0,0.3005,0.0,0.0,0.0269,0.0,0.0,694.2664,0.0,1785.241,5.6866,22445.5364,25.9557,3.5065,0.0,2287.4063000000224
USA_C22,10.7621,0.7057,5.3614,16.7615,4.5531,187.8526,23.4444,18.1272,34.8913,6.0617,112.0456,16.8714,151.4268,18.8478,1.1042,15.4955,12.1387,27.5793,32.8884,376.514,4.1035,100.0378,23.0895,1.8896,334.5502,120.6285,60.7425,2.2564,1.8699,10.7432,1.1448,18.1069,2.4262,0.6472,3.1485,15.965,8.9181,1.4999,1.8132,1.9539,14.0457,7.0263,15.5851,5.1837,0.0,0.7969,0.0108,0.5529,0.3256,0.0471,1.7862,1.3145,0.1128,0.7148,0.1376,2.7924,0.0606,6.348,0.9522,0.3213,0.3308,1.9319,2.3543,3.3437,1.5697,0.0051,0.477,0.774,0.2505,0.7211,1.0543,0.9228,0.069,0.0152,0.1221,0.0135,0.032,0.0013,0.0348,0.017,0.0077,0.016,0.339,0.0952,0.0096,0.0105,0.2808,0.0004,0.031,0.0,1.4352,0.0028,0.0849,0.2172,0.0625,10.608,1.2081,0.7321,4.2039,0.4884,7.597,3.0861,21.326,1.9857,0.8669,6.9524,5.6661,7.6213,18.6025,38.8093,1.3065,6.5227,0.8435,1.2286,68.331,13.1211,1.917,0.0084,0.0134,0.6252,0.1473,0.4371,0.0475,0.2344,0.1187,0.097,0.14,1.5262,0.729,3.2022,0.4872,1.9132,0.3001,0.453,0.0,31.5196,0.029,1.4611,5.7306,0.003,206.0226,42.2949,1.0129,59.1152,6.2959,45.3999,0.0508,90.7973,12.7603,3.7591,32.228,190.1519,115.1726,29.6204,522.6782,6.783,103.0631,0.4149,1.8242,217.5075,92.1924,59.1988,0.9867,33.3244,3.8001,0.2033,38.644,2.9174,0.0654,1.44,0.3521,2.9452,24.7432,29.0234,1.0517,2.4349,11.9529,2.7528,15.2714,0.0,936.0239,0.0,428.8782,574.8705,118.1307,7755.9677,960.8392,904.539,2169.4288,128.6366,4764.2642,751.148,10008.5678,871.2751,1245.7918,2925.4293,4770.5819,1522.5467,5120.4463,12925.7776,1974.7636,5857.428,0.2372,110.543,16823.525,10906.7567,822.7683,0.7003,37.1909,98.2716,1035.0454,2560.0321,789.8818,1020.7281,107.7673,272.6726,730.6668,1637.3683,778.5536,4955.8945,472.1773,4964.6873,142.6354,771.2591,0.0,2798.406400000005
USA_C23,1.6717,0.1264,1.8372,3.8469,8.4279,36.0461,0.8317,5.9099,2.6208,1.2261,5.2535,4.0644,7.894,144.237,40.9856,8.7957,1.0417,3.3326,1.4393,63.3849,8.8038,2.9122,0.1257,0.1472,349.497,2.2367,3.6968,0.3341,0.3766,0.1346,0.0178,7.0612,0.2368,0.0968,0.1553,0.4189,0.8179,0.8578,2.688,0.6901,0.8873,1.156,0.2208,0.557,0.0,0.3924,0.021,1.2939,0.7996,0.0745,0.6917,0.1606,0.0986,0.1451,0.7461,0.9641,0.1273,0.3781,9.8023,3.3485,0.7607,1.7421,1.7482,1.5346,1.3255,0.001,0.2878,2.4986,0.4494,35.4602,1.4833,0.2773,0.0553,0.0114,0.3322,0.0871,0.2199,0.0404,0.0032,0.0069,0.4704,1.5732,0.7571,0.2066,0.354,0.1368,0.0768,0.0034,0.008,0.0,2.1704,0.0,0.0341,0.3851,0.0391,3.0239,0.4547,1.5439,0.2244,0.0593,2.5715,0.2308,1.1689,19.2948,3.4465,2.2991,2.7857,2.3165,1.9444,4.512,0.1302,1.3158,1.4806,0.1665,83.7524,0.8065,0.6623,0.0022,0.0,0.0384,0.0106,0.5358,0.0,0.2108,0.0,0.0,0.1089,0.3185,0.1422,0.7506,0.1698,0.5294,0.4149,0.9032,0.0,0.3542,0.0539,0.2414,1.2992,1.2023,16.7348,0.5327,0.1461,0.9295,0.1489,2.3996,0.0197,0.8117,38.6163,1.5478,4.2373,10.3463,5.5579,1.5342,13.4691,1.4857,4.7508,0.0252,0.8792,157.5029,6.7219,4.2585,0.0016,0.6288,0.2874,0.3386,2.425,0.6309,0.0046,0.0005,0.027,0.6249,0.1265,0.7955,1.6122,0.6999,1.0754,0.2351,1.0574,0.0,47.2311,3.2425,323.2014,108.7813,97.8381,2750.1658,648.744,717.2918,188.6408,2.7634,775.41,220.9302,942.1968,9738.0321,1486.6774,948.3808,1178.6052,1794.3114,1254.4624,3309.7837,105.1827,911.2564,0.4178,121.2001,36507.5394,948.9886,23.9814,0.0,0.0,16.9121,7.1883,1093.7394,34.6989,457.392,107.5028,62.0885,11.4063,907.1616,326.6152,2643.9606,169.2595,2500.9177,74.3173,470.7349,0.0,1833.801599999996
