,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
USA_C27,30.4027,2.3152,5.6813,7.7182,12.475,14.7898,2.6388,1.6099,23.5012,3.0764,7.3088,1.9152,4.0755,4.5835,22.091,8.7363,339.818,179.5217,103.6526,148.5578,4.4347,12.8475,11.6123,4.6726,280.1624,16.5095,8.1478,1.9962,0.8849,1.7803,0.2904,7.7743,9.7407,76.1362,16.4875,21.4783,30.8733,39.4922,66.6737,10.5632,21.7488,70.5541,11.2403,14.8042,0.0,1.0021,0.1839,10.306,1.8745,0.1279,1.24,2.4938,0.5119,1.7599,1.8799,3.9289,0.4342,1.8488,3.4318,6.4451,2.2265,61.5899,43.5643,32.4871,8.3625,4.2042,1.6296,16.2002,1.5332,70.9251,17.3046,1.042,0.607,0.1975,1.0474,0.2351,1.0104,0.2405,30.0012,7.4022,1.6757,4.7619,17.9242,1.7963,1.4564,1.9372,0.8146,0.0541,0.4257,0.0,0.6744,0.0008,0.3547,0.1028,0.0158,0.8719,0.4746,0.1995,0.697,0.2911,3.0915,0.8421,1.6055,0.8591,2.8894,3.6154,14.7203,117.8678,49.0296,51.5322,2.6305,7.7114,17.3452,1.1663,78.0432,6.8915,2.4573,0.0206,0.0427,1.7452,0.3896,1.367,0.2389,2.8019,0.995,0.5201,0.5646,1.7714,1.5762,2.0614,0.9669,3.9128,0.5237,0.8641,0.0,1.5585,1.2335,2.628,3.7671,0.174,3.0126,6.3975,0.095,2.6048,1.738,1.9253,0.2229,16.6185,2.0773,4.0013,44.226,1056.6305,764.1034,144.7807,951.0476,30.3508,32.2373,3.208,0.9404,331.1794,119.2938,3.2482,0.0162,4.4952,1.1727,0.243,0.9929,4.5271,82.8381,1.0936,0.5368,29.4788,1.6639,12.4356,17.6576,1.4168,9.5441,0.7251,0.7485,0.0,344.1489,1.4886,64.9073,13.2994,19.4549,488.0663,149.963,569.2184,357.6018,8.4495,499.0571,41.5971,556.3498,118.3617,886.7316,1136.0948,4601.5495,4764.1703,5283.5028,2487.0663,952.0054,654.4473,41.0322,155.7966,15413.9952,1108.4958,122.183,13.8531,6.3095,62.5385,15.543,441.165,79.3166,1763.3564,1015.6628,161.433,78.9268,1402.933,673.4568,2258.9151,768.8197,383.8568,68.0831,553.5893,0.0,4179.729900000011
USA_C28,155.5486,35.6981,338.3363,200.8729,153.8461,116.947,11.7079,5.0353,9.5248,19.0392,10.0511,10.2357,18.3405,38.153,28.0522,81.4959,34.6008,48.2176,882.887,463.7345,28.5944,21.8061,95.093,12.657,652.1366,69.9873,3.5043,8.4357,0.871,7.8557,0.6696,26.145,104.2127,15.4073,24.5091,46.0325,79.116,87.2315,146.2164,51.2301,43.969,146.0259,86.633,30.1314,0.0,21.0887,4.1525,45.2541,25.0655,3.5162,7.8782,18.7718,3.7421,9.7149,9.0252,23.5064,2.0961,8.8617,41.0346,54.2458,14.4286,33.9869,39.8302,282.7186,65.7102,39.7995,8.5382,34.6734,10.3336,137.6206,31.3917,16.5573,9.2986,5.8639,3.2223,2.8462,1.0192,0.3259,8.1031,9.0155,8.1631,6.0565,38.1433,4.1789,10.2375,6.6966,22.1533,0.1447,0.7153,0.0,15.2755,0.024,6.4828,2.4085,0.3874,17.5403,5.8588,1.8268,13.6581,2.3853,22.8845,2.9148,23.2464,8.9843,26.0695,49.5561,18.4856,25.5888,473.6566,122.8326,22.234,45.7414,15.0225,11.1118,50.3434,12.9884,4.3643,1.1782,0.1432,2.3097,0.3256,3.3113,0.7451,1.9714,1.1775,0.8039,11.8541,2.3519,0.6088,43.476,1.2542,6.4122,0.3343,1.846,0.0,5.901,2.6544,4.8056,36.0634,2.013,25.9427,22.8997,3.0764,10.7014,17.6029,9.6464,0.6201,27.2713,14.1309,20.8115,86.397,288.5346,133.3935,334.2062,340.9608,32.4071,102.1615,11.0029,9.0284,200.7186,86.4835,29.7204,0.0978,7.8536,10.5698,1.6979,3.4463,4.2279,2.5488,0.2526,0.8743,10.3357,3.3491,26.7382,12.728,2.4918,3.0241,6.6802,10.5043,0.0,2295.858,0.7948,3018.1826,923.3942,629.0366,1525.0062,195.7356,387.6963,1656.955,19.5507,1585.5348,66.6683,1144.2015,256.3913,1124.9762,2130.2683,1776.9701,1299.8114,17012.1769,11694.391,2233.8737,1639.0793,1065.8273,637.887,19749.4498,1770.2151,243.8443,15.824,13.8344,153.6519,63.3701,441.5116,946.6859,813.7635,1005.4164,300.5216,171.0448,1123.8994,1215.8489,2612.8216,1296.4797,603.7888,77.4543,856.1857,0.0,12287.677999999987
USA_C29,27.2012,4.7725,27.1688,26.85,2.9171,15.7119,0.9929,0.8157,25.5435,2.8075,6.5729,1.7995,47.8325,1.0104,5.9235,43.7685,25.6791,2.8791,84.5358,10031.5031,213.1083,90.4369,5.545,0.5532,26.7799,647.6396,182.3498,3.2137,14.3251,1.2756,1.9873,21.9433,14.2512,5.6555,18.9222,46.6177,23.8807,68.4679,88.5211,132.7501,22.6363,77.6904,37.5197,50.8717,0.0,0.9166,0.1817,2.7854,2.4984,0.0794,1.1912,0.884,0.3812,1.3546,0.5344,1.6329,0.1272,0.9208,1.3809,3.7627,1.0291,30.4351,2.5115,6.7444,62.996,0.6313,0.5777,2.2148,6.0903,4.0155,13.7875,12.3673,0.2325,0.1922,1.5422,0.35,0.1095,0.2476,3.8607,3.718,1.7409,1.4853,11.1401,2.4182,4.1944,1.5983,0.3565,0.0567,1.3046,0.0,2.25,0.0005,0.0954,0.182,0.0125,1.0568,0.1861,0.3214,0.267,0.2767,3.3689,3.3983,2.1807,1.6581,1.6764,2.6268,12.6202,5.644,15.323,643.2899,1.1189,14.9413,0.8907,1.2938,0.9346,28.8006,8.9495,0.0403,0.0165,3.4149,0.1027,0.132,0.2578,1.7403,1.0953,0.3716,0.0898,2.6949,0.3106,4.1371,1.0696,4.8278,0.3308,0.3087,0.0,13.9973,0.0425,0.2796,42.9107,0.0525,51.5517,24.9401,1.0476,12.3824,0.4526,10.8627,0.9835,13.5847,28.1069,34.2406,27.1744,218.9016,24.7585,16.6187,5296.5967,2.5212,20.133,1.8519,3.3321,10.2057,150.2555,379.2862,3.4166,26.2716,15.2055,1.1661,21.7761,8.9507,1.0324,1.8301,12.7516,7.222,20.8537,42.0883,13.6525,11.7433,7.5195,10.1893,24.2876,0.0,549.9821,17.4111,398.1776,228.8418,51.7239,1261.9584,156.8741,426.4684,665.7761,4.7927,552.408,67.3595,287.053,381.8268,348.2044,541.1,2759.9538,287.468,6337.2327,71487.629,2262.1915,618.7153,71.3744,386.4572,1013.9976,12462.9889,1942.1093,2.6553,1.6442,366.1224,629.5773,340.2377,1827.0506,296.0956,113.914,86.2178,43.9852,1612.3559,1806.4375,3339.0658,938.4102,886.2483,159.8025,466.6021,0.0,3759.6122000000037
USA_C30,25.6242,67.5613,1.0817,1.7151,0.0552,5.3126,0.7986,0.7344,8.8537,1.1373,2.5395,0.7517,2.4428,2.5656,3.6414,0.087,3.3746,1.6838,16.0882,0.3577,1287.8266,5.6618,1.516,1.078,0.0781,37.2342,23.7612,60.7117,237.7013,21.8523,7.2237,29.8814,2.7937,0.1247,3.9557,8.9155,6.0812,3.1064,20.2212,148.2831,4.9255,15.8767,42.9607,10.2223,0.0,13.4535,0.8055,9.3619,3.8473,0.0054,2.4207,1.3424,1.6498,1.458,4.9364,5.9722,0.9927,1.8377,1.1017,8.6737,2.3141,8.1972,5.5246,13.0813,163.8685,667.2115,16.3615,3.7194,10.1551,4.435,34.0844,121.1225,1.3543,100.6286,7.9423,3.0522,0.2677,2.3148,3.3511,0.0178,3.3429,0.6059,10.3364,2.953,6.9745,4.1888,1.1682,0.1869,5.3391,0.0,2.4449,0.5358,0.0,0.1807,0.0127,0.1567,0.1357,0.4308,0.0433,0.2875,0.0,0.0,1.0503,0.0,0.7264,3.1059,0.1265,0.4876,3.988,31.5234,562.2829,194.1878,0.5773,0.1656,1.4635,2.3157,65.6923,0.4906,206.0141,0.6227,0.0,0.157,0.0905,0.0,0.0,0.0,0.0,9.3794,9.1535,313.1647,0.0,1.5762,2.6821,0.0,0.0,0.06,0.0504,0.0,0.1514,0.0,0.0987,0.1527,0.0035,0.3277,0.0073,0.2333,0.0,0.1225,0.5603,0.4444,0.9544,6.0244,1.4596,0.0186,274.7839,188.8022,0.4379,0.0,0.0,0.0123,0.527,0.0952,0.0012,30.8891,0.0,0.0823,8.9316,0.0067,0.0,0.0,0.0,0.0393,0.1114,0.1338,1.6105,0.0,0.0,0.0373,0.1551,0.0,0.0,28.9002,17.8135,0.0,0.0,0.0,0.0,32.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6776,0.0,0.0,476.6365,151.6125,33827.4627,0.0,0.0,21.8941,11.5248,33.6088,412.9006,1983.7478,484.74,45.825,518.0466,0.0,0.0,1.3696,0.0,0.0,0.0,48.6352,28.6426,12210.9863,0.0,115.654,21.1111,34.4908,0.0,19644.775099999933
USA_C31T33,78.4363,12.5303,141.8147,12.0092,27.7355,33.9848,13.9747,33.989,63.2945,5.4762,29.9638,11.7447,28.0481,20.6708,50.4995,35.9618,24.782,14.6561,24.6072,41.6372,15.7261,52.5667,13.1034,10.2815,58.8918,86.5014,15.5741,4.3556,2.8773,39.9901,9.447,13.6627,28.9733,32.0871,40.2857,49.6029,31.2426,116.2436,111.2564,115.3017,62.1911,183.6007,58.6589,38.7186,0.0,2.4336,0.3016,3.2462,1.6329,0.1221,2.0904,4.4247,1.2158,2.6561,0.5202,3.5324,0.6276,2.4509,3.4344,4.1288,2.4456,6.4475,2.8629,5.1215,1.6127,0.8306,8.3091,0.9382,1.3895,8.6673,5.8032,1.1207,0.3307,0.1455,0.1523,0.1819,1.272,0.6009,0.6553,1.0736,2.2246,1.2797,4.7871,1.0032,5.9482,4.1712,1.474,0.1233,3.2955,0.0,0.4299,0.0017,0.0477,0.0599,0.0068,0.6919,1.2301,0.4533,0.7739,0.1731,2.9411,2.0851,1.7269,0.4876,0.6383,2.0373,2.0373,1.2784,3.5952,15.9119,0.9417,23.0081,0.2707,0.3098,2.682,1.5677,0.1947,0.017,0.0751,0.1316,0.0312,0.7208,0.1978,0.4078,0.3574,0.3956,0.1676,1.1847,0.45,1.7535,1.1034,2.7783,0.6055,1.4021,0.0,2.0597,0.1063,2.0587,0.4898,0.2935,10.9559,29.2076,0.5914,6.457,0.6348,8.4624,1.0355,7.8669,5.3098,3.8383,10.5132,63.4411,18.9582,6.5017,30.5915,2.3471,60.2679,1.0254,2.2932,27.0105,41.5061,9.5129,1.178,1.8878,4.4968,0.2207,5.3649,3.243,0.3233,0.6175,5.1993,9.0897,5.0029,10.6298,9.9341,4.8459,42.0942,7.4031,6.7156,0.0,395.5584,0.5077,53.2107,19.564,11.6249,930.7045,654.6322,620.4521,822.2061,21.1413,1108.5766,189.1034,781.9167,428.5893,719.8304,840.7704,1520.2807,705.644,1796.9682,1663.9667,306.9657,4718.0308,392.4077,407.1124,9647.1269,4849.7313,287.0958,14.8876,34.8401,218.2525,118.3541,1783.715,587.4867,1547.2689,612.9117,2098.2929,566.724,2046.9202,1671.9779,4323.818,1359.973,13705.4489,647.2839,1979.0853,0.0,3319.2629
USA_D,21.0894,0.4357,41.8288,20.1737,5.5354,22.9991,5.6341,20.3694,85.4785,8.6325,46.7739,1.9421,14.3842,15.4683,68.8714,12.5968,5.6942,3.347,6.07,14.1405,4.3641,10.7362,0.7552,0.3765,4.2145,107.7057,9.0592,0.1105,1.184,3.5984,0.5863,25.3694,4.4668,2.991,1.2325,38.6793,66.1619,8.1801,7.3654,53.7636,29.5785,49.6136,9.6307,19.0407,0.0,0.0933,0.0048,0.0429,0.0271,0.0016,0.1192,0.0732,0.017,0.0402,0.0133,0.13,0.0183,0.0597,0.0625,0.1025,0.0285,0.1784,0.053,0.0717,0.0325,0.0395,0.0225,0.0311,0.0177,0.1773,0.073,0.0271,0.0113,0.0102,0.0065,0.0028,0.0185,0.0038,0.0236,0.024,0.0404,0.0085,0.0576,0.0127,0.034,0.0252,0.0162,0.0005,0.006,0.0,0.5735,0.0054,0.2315,0.231,0.0146,2.2208,0.6117,0.3927,1.5005,0.2845,2.1054,0.2153,1.0581,1.2271,2.4307,1.5898,0.605,0.7803,1.3463,2.1443,0.199,0.6631,4.4227,0.5617,0.3947,3.6386,1.5623,0.0067,0.0197,0.8137,0.1031,0.9687,0.3377,0.4441,0.4292,0.7345,0.5517,0.6852,0.2634,1.0517,1.2802,2.0799,0.1837,0.7284,0.0,0.3261,0.0063,0.099,0.1692,0.0296,1.0273,0.4278,0.0275,0.2777,0.3343,0.564,0.1104,0.2333,0.3552,0.4768,0.2233,1.3101,0.3133,0.136,0.9577,0.0418,0.1928,0.4551,0.1819,0.5545,0.6711,0.2131,0.0027,0.022,0.0386,0.0065,0.504,0.0442,0.0502,0.0076,0.0444,0.2848,0.0858,0.1111,0.3474,0.0712,0.1413,0.0424,0.0789,0.0,3482.3055,20.6579,2263.889,1377.032,24.199,13759.1404,3580.4792,2533.3091,10981.0971,2387.0371,13788.0135,1115.9255,7270.7834,5078.8262,14347.2326,8360.0122,8283.1405,2416.5072,3742.3431,4499.747,1779.7231,2711.4925,21950.7743,810.7522,3917.4589,24057.6659,2267.6462,510.9982,161.8319,2031.2906,1269.3135,14449.9768,3594.5157,7279.4971,1518.7622,3300.9486,45519.3608,8633.8594,4636.7804,8761.2688,9673.8602,11897.2088,3814.4547,3375.7136,0.0,583.5348999999968
USA_E,0.1145,0.01,0.1047,0.0225,0.0293,0.1638,0.0709,0.0274,0.1095,0.2379,0.1213,0.0346,0.0983,0.0242,0.039,0.0405,0.1068,0.0346,0.0393,0.0779,0.0261,0.0608,0.0319,0.0179,0.2133,0.2146,0.0697,0.0053,0.0818,0.0297,0.0104,0.0926,0.0488,0.0533,0.0836,0.3315,0.0582,0.1303,0.1152,0.1925,0.0469,0.1527,0.0321,0.039,0.0,0.0331,0.0014,0.0154,0.0052,0.0007,0.0288,0.0368,0.0045,0.012,0.0047,0.0362,0.0055,0.0188,0.0136,0.009,0.0063,0.0931,0.0184,0.0188,0.0075,0.0068,0.007,0.0092,0.0041,0.0858,0.0332,0.0101,0.0028,0.0153,0.0016,0.0005,0.0103,0.0031,0.0139,0.0099,0.027,0.0058,0.0387,0.0057,0.0083,0.0062,0.0067,0.0003,0.0031,0.0,0.0239,0.0001,0.0016,0.0018,0.0003,0.0438,0.0101,0.0072,0.0225,0.0081,0.0589,0.0244,0.0278,0.0142,0.0131,0.0193,0.0542,0.0415,0.0481,0.0577,0.0088,0.0264,0.0235,0.0208,0.0793,0.0892,0.021,0.0057,0.0082,0.0275,0.0036,0.0115,0.019,0.0207,0.0529,0.0733,0.0216,0.0826,0.1117,0.0313,0.0138,0.052,0.0053,0.0149,0.0,0.0428,0.0018,0.0755,0.0047,0.0113,0.1384,0.2246,0.0015,0.0426,0.4041,0.4268,0.1079,0.0454,0.02,0.0094,0.0207,0.6023,0.0826,0.0252,0.1864,0.0069,0.0493,0.0577,0.0028,0.0897,0.0822,0.038,0.0032,0.0096,0.005,0.001,0.0241,0.009,0.0111,0.0019,0.008,0.0146,0.0162,0.0188,0.0181,0.0067,0.0171,0.0054,0.0081,0.0,283.9837,1.0856,326.5868,38.0169,21.1419,536.6923,93.7775,63.2116,278.2925,187.5358,496.9585,68.4648,240.042,97.2903,332.0113,319.9988,414.1674,60.4116,142.7972,192.9782,61.0504,181.1601,3580.6768,3744.4328,1220.1107,2018.6053,206.2058,5.7727,19.856,121.8207,150.7861,1713.0414,187.363,205.7906,139.6639,874.3124,3037.0378,950.1573,988.2002,8427.2539,1286.0607,1732.5762,394.8628,599.4985,0.0,20.224899999999785
USA_F,0.0007,0.0001,0.0236,0.0026,0.0001,0.0047,0.0008,0.0016,0.0039,0.0026,0.003,0.001,0.002,0.0018,0.0024,0.0029,0.0091,0.0017,0.002,0.0072,0.0049,0.0038,0.008,0.0024,0.0033,0.0983,0.0065,0.0,0.0019,0.0018,0.0066,0.0037,0.031,0.0311,0.1872,0.3657,0.011,0.059,0.0206,0.0873,0.0049,0.0121,0.0053,0.0029,0.0,0.0016,0.0001,0.0036,0.0011,0.0002,0.0037,0.0023,0.0003,0.0011,0.0022,0.0043,0.0022,0.0019,0.002,0.0018,0.0029,0.0072,0.0076,0.0067,0.004,0.001,0.0013,0.0014,0.0009,0.0193,0.013,0.0003,0.0002,0.0006,0.0,0.0007,0.0001,0.0001,0.0034,0.0138,0.0121,0.0004,0.0208,0.0012,0.0036,0.0122,0.0011,0.0,0.0002,0.0,0.0002,0.0,0.0003,0.0003,0.0002,0.0062,0.0014,0.0009,0.0028,0.0047,0.1834,0.3065,0.0437,0.0106,0.0107,0.0128,0.0503,0.0399,0.0294,0.1136,0.0233,0.0367,0.005,0.0446,0.0053,0.0402,0.0107,0.0002,0.0015,0.0248,0.0076,0.0007,0.0142,0.0329,0.1454,0.051,0.0053,0.1859,0.0233,0.2343,0.0828,0.0728,0.0062,0.0054,0.0,0.0036,0.0,0.0006,0.0001,0.0,0.0044,0.0001,0.0,0.0,0.0,0.0068,0.087,0.0029,0.0035,0.0,0.0001,0.0013,0.0,0.0003,0.0001,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0,0.0,0.0,0.0,0.0005,0.0009,0.0,0.0,0.0213,0.0021,0.0086,0.0047,0.0006,0.018,0.0236,0.0009,0.0001,0.0,939.6221,5.0861,1877.7893,769.123,354.9742,1362.6768,298.5376,342.956,1323.4547,460.8841,1342.4147,207.3738,762.1024,528.4395,1302.295,1239.7328,1467.4357,333.2841,733.7373,605.8183,228.73,477.5055,4763.1839,74.2503,209.1824,2617.6524,1282.8006,24.3565,34.5135,223.8933,1268.433,1320.9319,474.8191,4208.8305,105.2958,7880.0543,42309.6453,1044.4795,459.9417,31817.4192,3126.0371,1047.6787,409.4223,2854.1741,0.0,8.63300000000001
USA_G,479.9148,54.9725,263.2584,102.5738,92.4431,784.2846,339.9718,158.9252,550.2983,66.1569,602.8923,173.0432,601.9249,126.7234,348.6056,377.9231,601.673,235.0131,449.9186,2814.6923,236.3943,357.9262,84.1031,23.7264,1230.2485,480.0677,163.3418,19.3757,65.4004,50.3197,18.2404,298.9603,142.6596,167.9841,79.3358,151.1818,100.6262,211.1635,254.8954,405.9491,135.946,597.779,106.3552,117.5726,0.0,125.6553,6.0277,39.0001,21.5108,2.5046,109.4104,144.4662,21.0066,51.5559,11.2471,193.4832,19.5506,100.4732,53.8872,47.7993,23.8575,631.0795,90.2754,138.7332,58.801,60.5311,33.9759,32.263,13.5192,187.4505,76.0661,22.4174,5.7759,11.9109,8.1809,2.187,27.5813,6.0836,45.3243,57.467,23.1284,8.822,133.5057,16.8007,25.1007,23.4353,30.0274,0.6863,11.4163,0.0,38.2101,0.2842,2.8128,2.6722,0.2506,94.0037,45.8354,25.5761,56.9664,12.6798,193.112,67.9436,107.6682,30.0451,50.0516,57.1118,231.9159,141.9406,234.677,279.977,52.6869,87.3393,24.5408,13.1344,155.2048,72.7347,15.3663,1.7716,14.757,10.2517,2.6729,19.7382,17.73,36.322,26.3406,13.5623,8.4467,40.0519,24.2268,60.6496,14.1333,148.5029,8.6068,14.9808,0.0,227.7549,10.4108,98.0723,37.4672,22.9216,789.8335,1072.7717,17.7078,255.6134,43.2136,266.3106,43.4977,305.419,132.924,165.6353,220.4825,4409.399,546.4186,232.9268,2364.1552,50.5581,308.2215,92.8215,19.8048,727.3281,405.2664,266.9876,6.0452,48.6575,28.753,6.688,114.8199,31.2843,41.7617,5.6712,21.0141,85.5037,87.3542,115.2481,78.0072,22.4202,81.2143,26.7676,58.6324,0.0,23138.877,54.6104,3770.925,1049.6195,580.8786,66683.8576,21414.3311,7606.1965,21087.0514,1688.0408,30019.7785,6943.3346,16408.3588,6765.9708,9584.8353,13653.2919,41338.0183,9734.2382,18957.93,41703.7519,8036.0812,15486.9812,10086.3805,2340.0181,61614.7366,53840.9363,15992.3637,716.1388,3266.6898,1716.7277,2730.5967,20715.7314,17689.5467,14530.1731,6100.0323,13097.9834,10918.1816,15616.6184,16565.6582,40391.4612,18488.9124,36933.1865,3123.8435,6840.8483,0.0,35093.65289999999
USA_H49,75.797,5.4873,25.1666,18.3769,12.9882,129.0636,20.4511,25.3724,88.1864,21.4931,64.7425,16.444,53.8587,44.9731,369.3223,66.4326,41.6534,32.1333,46.1575,241.5216,34.3124,59.447,56.7709,2.1242,187.3043,50.7263,78.5419,2.2033,8.147,19.6794,10.7568,21.7407,15.1291,11.5841,6.4556,12.9817,11.0903,19.4437,23.6556,39.6681,37.4537,49.531,10.096,11.2632,0.0,18.9775,0.9792,4.5113,3.791,0.2597,23.7743,13.5144,3.2484,7.3656,1.6169,19.6976,2.5287,9.7158,8.9422,12.0246,3.7463,36.1741,8.5414,12.3378,5.9167,8.2605,4.0519,3.4714,1.3858,29.0495,9.3286,5.0748,2.3556,1.8622,1.978,0.3052,3.2327,0.7933,2.8092,3.6532,2.8203,1.3299,10.0006,2.4112,5.9838,2.9338,2.8226,0.0837,1.071,0.0,5.1857,0.061,1.1236,3.1004,0.0945,32.82,4.2386,5.003,12.1485,8.4233,27.4912,6.3647,13.4015,18.2832,19.1202,9.9002,18.1319,13.337,26.0657,39.0749,7.3268,13.4615,8.9496,1.3592,30.5426,74.8327,24.4268,0.4933,2.4728,85.2018,0.555,1.8898,3.8672,2.4087,1.5502,1.4943,0.8186,3.4291,1.5075,10.5642,11.6862,10.4753,0.835,2.2291,0.0,38.0921,1.0492,12.3145,5.2723,5.8951,152.4221,60.1728,3.3063,34.032,24.8261,57.364,9.0461,26.4331,33.3944,54.5723,29.6233,260.3194,53.0501,21.804,173.4524,5.5342,29.0814,15.9258,1.9596,110.3657,40.0119,24.613,0.4282,4.194,2.8535,0.7414,10.0199,3.161,3.3528,0.4908,2.4666,8.9085,9.1108,10.949,7.7736,2.4905,7.3322,2.2484,5.0359,0.0,4748.9227,8.2691,2560.363,334.3871,211.5529,10315.5354,1359.0091,1295.8149,2950.4509,7517.6133,3292.6724,540.5167,1572.1996,2301.0083,2285.8123,2128.7596,2671.0915,904.1925,1933.5021,3681.0422,891.751,1733.6086,6873.1955,371.8473,11628.4465,16240.2353,22585.4542,326.8654,4890.8309,4643.8365,2028.5503,1760.0399,2252.0351,1034.1043,1867.158,2930.4007,2229.5723,4500.4845,2822.5149,7033.8581,8270.0015,5121.2065,1189.3939,804.7213,0.0,5061.072000000001
USA_H50,22.5235,0.2916,1.127,7.1843,0.5819,5.5786,0.9715,1.0759,41.3767,0.987,2.8191,0.7229,2.3581,1.9516,15.9242,2.9414,1.9039,1.4055,2.0522,10.1191,1.7114,2.9204,2.5884,0.1297,46.413,23.1688,1.6228,19.485,0.5224,23.7948,0.1925,1.1623,1.2144,0.5404,0.3423,0.6689,0.6801,0.9155,1.2336,2.2572,1.4097,2.4043,0.4849,0.5954,0.0,8.8022,0.9795,2.9076,4.8143,0.0204,7.2665,5.4336,2.6041,3.8105,6.1466,9.7536,0.8133,3.3925,14.7816,17.7917,5.3535,4.9508,3.7177,7.6638,2.532,0.7984,2.5496,6.2276,0.6192,25.6544,15.6948,1.6845,5.8914,0.2282,1.6117,0.1418,0.9089,0.168,0.9353,0.4487,0.8361,2.7,2.9561,0.3398,6.6118,0.7119,1.5939,0.0251,0.2724,0.0,0.9437,1.1698,0.3564,4.6567,0.0601,3.128,0.743,0.2838,0.9158,5.4094,13.4522,0.454,1.1358,1.4175,11.2083,3.0003,2.0389,1.5079,5.6497,14.4847,0.338,1.2906,12.2088,0.1852,1.6529,28.4827,2.9959,15.3913,0.1526,24.2371,0.0203,0.0754,0.0726,0.0913,0.053,0.0767,0.0329,0.1407,0.7738,1.4081,0.0445,0.4391,0.0283,0.0581,0.0,1.7999,3.4288,1.8484,0.2562,0.2812,6.6487,2.624,0.1442,1.5328,1.109,2.4985,0.394,1.1566,1.455,2.5424,1.2923,11.3444,2.314,0.9505,7.5593,0.2427,1.2732,2.9582,0.0918,5.8213,15.0987,5.6102,0.2534,1.424,0.1568,0.0325,0.4473,0.1614,0.1466,0.025,0.2565,0.389,0.3982,0.4842,0.547,0.1086,0.3246,0.1039,0.2204,0.0,234.0997,1.1765,146.7538,22.9676,5.3941,600.5315,134.2634,96.0745,209.2369,777.0404,264.343,52.7727,120.9925,127.5558,174.5262,169.0999,412.4341,98.0255,220.1363,548.1319,150.4212,135.6394,506.1512,14.7171,814.5526,259.361,113.714,15.8637,60.8145,37.4604,708.1246,94.3992,94.5858,65.1459,36.4195,58.4012,28.0797,202.1984,67.1904,1687.5787,126.2521,296.5365,18.0459,51.4882,0.0,2679.095999999998
