,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
USA_C28,120.6936,17.691,811.3343,234.7574,109.8296,100.3631,3.8125,58.432,51.484,32.2016,32.3063,7.5386,39.4109,38.3498,102.1039,169.0859,16.0847,17.6844,1038.065,147.9616,36.3806,62.2663,47.498,23.4638,1688.7768,75.0913,17.0096,4.3014,0.8692,47.035,13.6423,40.0352,125.7689,20.7685,41.0999,37.2271,108.1769,117.2319,192.766,129.7375,53.0355,150.4514,68.3426,58.8998,0.0,93.988,30.7849,201.4507,115.8466,18.4878,14.3441,19.307,8.3685,18.4729,21.1347,66.4089,6.3682,22.4221,106.5328,143.5347,190.0942,243.3814,190.4995,1300.2373,173.2194,75.2039,26.0617,11.2909,9.4226,281.4597,10.1064,14.0689,21.543,11.5102,26.9248,1.8187,2.592,0.1997,2.8784,1.208,5.8577,0.7497,10.3954,1.167,1.4803,3.2358,2.5179,0.0949,0.5686,0.0,26.2101,0.0258,2.3402,0.7663,0.1251,14.1282,2.8198,0.2598,3.5097,1.2925,7.6639,2.8061,5.8033,3.8441,6.6603,32.9841,11.342,29.3713,575.3255,146.0592,21.8993,38.7711,10.0928,7.8066,57.0241,18.0155,1.5462,3.1793,0.0749,1.5419,0.6918,2.3629,0.29,1.2763,2.4545,1.0691,11.0311,4.1175,4.5398,5.5403,0.9411,7.2983,0.2772,1.5377,0.0,22.3139,1.1623,55.7689,40.8855,41.5203,112.809,30.4719,3.0832,22.8551,18.8485,17.9988,5.1339,28.5282,22.676,63.9312,55.7925,475.6968,171.5797,751.7427,1115.72,40.6156,102.6498,7.8171,6.8792,294.6128,184.8869,245.1625,12.444,3.5477,83.9429,0.5647,3.1379,2.5136,2.4321,2.8431,0.0808,3.8573,1.4759,16.3751,13.9819,1.4528,4.4051,1.1988,13.0045,0.0,2256.3081,0.1399,5621.8344,1800.8934,1782.9131,2500.295,40.6923,333.5684,1230.328,24.6615,2013.3277,39.4869,1266.502,243.6615,821.1821,2286.1218,349.2791,766.6364,16557.124,13602.0174,1650.2796,3534.8042,795.0633,1816.2412,29751.2408,3212.5816,198.7329,11.6385,6.2488,2191.5506,42.0764,618.1186,534.706,1543.6252,1379.9308,449.535,292.9903,1905.5378,2189.2228,3163.2179,2561.1325,982.8236,71.263,1001.8921,0.0,13652.649700000002
USA_C29,112.0705,8.724,164.2752,40.6543,5.9862,21.6609,1.3529,11.7707,15.9638,8.6725,7.5909,2.3008,101.5614,9.3826,23.7607,90.7635,5.5221,0.6304,41.2201,8589.4869,177.4512,110.6838,17.8577,1.4941,72.367,499.4732,629.5156,7.3191,8.0543,448.2622,133.9139,24.3943,21.8767,1.9632,52.755,68.0096,48.1812,119.7092,143.332,364.4099,50.7058,143.2828,41.3722,87.3572,0.0,14.7912,4.1318,3.7294,16.2444,1.6248,1.2728,1.752,0.2319,1.3377,0.1483,3.2975,0.2843,1.7337,18.8003,2.6902,18.1894,6.781,11.8368,144.796,1776.2783,8.6926,3.0965,0.9718,12.4357,10.3616,194.3115,528.2605,1.1215,0.6582,39.3789,14.861,2.7993,0.3003,0.8078,0.6613,1.2838,0.1023,134.8304,17.855,14.6141,0.9819,0.2531,0.117,6.3955,0.0,5.0058,0.0002,0.0488,0.0468,0.0071,0.3692,0.0751,0.294,0.2064,0.0421,0.6525,0.7723,1.5332,0.6031,0.2568,4.5068,0.5829,5.5604,97.053,1235.89,0.1211,2.9517,1.6784,3.6581,0.9291,58.0558,21.8981,0.1265,0.0136,14.2706,0.0665,0.0269,0.1057,0.0623,0.4614,0.1005,0.034,1.8712,0.3103,2.3104,0.0685,0.5889,0.2069,0.0291,0.0,9.3053,0.1715,3.1494,17.3704,4.2589,28.8679,5.0626,1.4271,1.0604,0.6028,7.356,4.7362,4.3078,5.4197,8.8642,10.3153,10.6304,17.3922,45.1537,6599.9233,24.3554,21.4164,3.7968,5.1815,70.5429,140.1737,269.8957,0.138,4.0459,5.1961,2.5892,6.8825,7.3729,10.9698,0.6646,0.0941,28.1288,13.5796,23.9011,10.7089,4.2503,3.71,1.4067,11.0532,0.0,648.8509,6.0762,543.7988,288.5462,169.4098,1799.9698,41.3477,413.1913,879.351,18.5722,788.7603,16.4238,367.0119,547.134,515.3971,860.3694,196.7177,183.905,7888.3124,99675.6446,2097.2367,585.5595,38.9856,663.7648,1823.3679,22069.9599,2624.534,6.867,1.1422,1590.0698,481.0296,399.4744,636.3408,173.2231,179.68,86.4434,33.6544,2793.3315,4864.761,5108.3742,1534.5811,1702.5203,151.45,841.9451,0.0,4558.235400000009
USA_C30,2.3492,7.1132,20.85,8.304,0.0578,17.258,0.7305,0.116,12.211,7.6873,6.8826,2.0966,6.3263,9.7805,15.4872,0.264,3.6386,3.1219,20.5762,3.5023,2505.2413,14.2908,6.1029,6.855,0.2416,151.0112,67.027,2.4602,114.8376,214.6875,37.2515,56.4129,10.0341,0.5875,23.2359,27.8457,23.5662,5.2949,70.1135,116.8587,24.1418,70.4784,108.0159,35.9533,0.0,44.7622,4.8487,8.4016,4.6232,0.2253,1.9363,2.0524,2.0338,0.3743,1.3385,5.689,1.2912,0.9758,2.199,1.7148,2.3943,10.1361,14.4744,90.7436,19.29,841.1264,64.6159,0.186,0.3516,32.2046,473.2924,296.7434,0.8927,84.6589,18.2113,75.6518,0.1304,0.0349,2.688,0.1391,0.5798,0.0217,6.6129,0.1559,13.462,0.3948,4.4138,0.1147,16.6221,0.0,2.3709,0.4917,0.0,0.1429,0.0036,0.1467,0.0707,0.3451,0.0204,0.1811,0.0,0.0,3.1308,0.0,0.7652,0.364,0.3276,11.5399,0.9564,2.5008,1561.1441,269.51,0.8267,0.1306,1.3559,2.7908,2.7944,1.1965,35.3169,0.9652,0.0,0.099,0.0775,0.0,0.0,0.0,0.0,2.3587,22.714,464.691,0.0,2.1867,0.814,0.0,0.0,0.3317,5.0676,0.0,0.8807,0.0,2.9308,0.0151,0.007,0.0006,0.0288,0.4931,0.0003,1.2781,0.0003,63.8786,17.3534,5.1702,20.3396,1.6458,111.0377,791.5629,53.9451,0.0,0.0,8.1131,9.2624,57.4345,1.118,36.9634,0.0,8.5317,1.8412,0.5607,0.0,0.0,0.0,0.0664,9.9281,0.2374,61.4735,0.0006,0.0012,0.0407,0.9677,0.0,0.0,4.5391,4.8022,0.0,0.0,0.0,0.0,11.3563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4514,0.0,0.0,237.383,248.6944,39507.8728,0.0,0.0,91.0756,1.9669,12.8246,1080.5674,881.4243,441.9218,559.9891,1068.7704,0.0,0.0,6.6801,0.0,0.0,0.0,639.2968,131.9458,42655.8668,0.0,136.5942,11.9884,62.1229,0.0,25812.378599999927
USA_C31T33,5.0625,0.9225,3.2945,1.4642,0.5393,6.0977,1.9024,2.0216,4.6463,1.4545,5.9462,1.4246,8.9565,2.6823,4.5549,5.3474,1.9937,0.79,4.6293,5.1327,2.5275,38.8438,0.7647,0.714,98.3294,4.98,1.8768,0.1118,0.3334,1.1927,0.6005,2.1045,7.1018,1.6782,2.5571,2.4484,3.3493,5.8858,4.9353,45.7246,6.4126,170.9997,10.4497,13.6925,0.0,16.1295,2.9076,11.3787,3.635,0.9585,10.4199,11.0414,4.8881,7.0378,3.8985,10.8608,7.6796,5.91,4.8095,7.6622,11.0866,36.8707,11.595,16.366,41.1647,10.1064,73.2811,9.5561,3.6059,69.3203,33.9773,3.6007,0.503,0.6852,1.7375,2.9713,3.0869,2.2165,3.6024,12.1569,29.9107,6.2118,98.5757,5.1174,52.8076,28.3908,8.4534,1.6064,6.9636,0.0,0.5686,0.0051,0.0398,0.0626,0.0046,0.91,0.6062,1.3155,0.4539,0.2614,3.0003,3.3873,1.9178,0.3718,1.0614,1.6909,8.5969,1.2013,3.1023,4.4089,1.2256,31.197,0.599,0.211,3.1702,1.4781,0.278,0.1037,0.1376,0.2045,0.1032,0.5336,0.2311,0.3897,1.1584,0.545,0.37,2.8471,0.7406,2.1287,1.1949,106.4585,1.0481,1.8948,0.0,2.2969,0.1277,1.9524,2.1754,1.2024,8.4282,8.5551,0.9031,4.23,3.1671,6.0108,1.8775,6.7507,2.7082,3.2929,6.0766,84.1406,8.2097,13.8152,46.5085,0.8695,55.1149,2.2895,1.0701,21.7229,12.5756,5.6146,0.0832,0.8696,1.0953,0.3468,12.5867,5.2602,0.4297,0.5649,6.4484,11.0546,23.7678,13.8235,9.6697,10.6179,80.5512,5.9877,3.0126,0.0,263.9705,0.1465,56.3388,24.4302,26.2645,1192.6548,203.8543,327.4669,807.4192,291.6632,1233.1067,154.376,737.6251,479.2846,649.7029,916.608,571.4814,372.0836,1268.1647,1339.3153,266.528,3668.4651,67.9514,519.3985,11965.837,13345.2109,877.2366,12.4538,19.4677,612.5457,81.5433,3050.1122,368.4855,633.385,1275.3013,3106.6009,2670.2442,4406.5383,3505.1288,7214.458,1283.3342,15572.2098,324.4908,1044.6599,0.0,3598.6028000000088
USA_D,61.372,0.1044,49.2722,33.4671,3.9688,28.5541,1.6398,17.758,39.112,25.2751,32.1122,3.866,13.8924,12.3301,50.0814,11.5249,2.2883,1.7767,7.368,10.2769,3.3216,8.4549,2.4351,1.2629,8.1791,61.9594,17.6679,0.0646,0.2959,5.4138,2.7991,18.2369,5.5827,7.8424,3.0842,24.0803,53.117,11.049,9.3814,80.6568,37.3228,53.0286,10.556,25.7779,0.0,1.8429,0.1298,0.1567,0.2749,0.011,2.4094,0.6115,0.1368,0.3927,2.049,1.055,0.4511,0.3475,0.3308,2.3466,0.2556,1.0456,0.4577,0.5113,0.3859,0.1336,0.2095,0.6044,0.0527,1.0651,0.2475,0.1811,0.0242,0.025,0.0572,0.0215,0.266,0.0173,0.0545,0.1508,0.0626,0.011,0.3919,0.0307,0.1163,0.0775,0.3512,0.003,0.0249,0.0,0.0709,0.0025,0.0897,0.0353,0.0006,0.4511,0.0332,0.0328,0.0954,0.9688,0.4573,0.2428,0.1735,0.2643,0.5532,0.1404,0.1405,0.1397,0.3233,0.3711,0.1425,0.1476,0.901,0.0463,0.4656,0.5406,0.1584,0.0199,0.0158,0.3778,0.0537,0.0278,0.065,0.0607,0.5769,0.1307,0.0174,0.2083,0.1429,0.248,0.1255,0.3121,0.0153,0.0404,0.0,0.934,0.0361,0.7402,1.583,0.2506,6.1152,0.9795,0.2103,1.0523,3.7888,2.709,0.8265,1.8416,2.6716,3.5094,1.8804,2.0441,1.4355,0.8494,4.8088,0.2781,0.9404,0.6616,1.984,0.8027,5.3904,0.9941,0.0166,0.1337,0.3651,0.0564,0.6788,0.213,0.173,0.0381,0.435,0.8611,0.8115,0.9959,2.6317,1.2595,1.2901,0.113,0.2713,0.0,3039.3423,6.7362,2922.5015,1830.0098,63.3832,6456.7566,629.8679,930.3824,4184.7927,3040.0778,8577.2265,210.139,3466.5107,2932.0244,4928.5707,3082.9637,674.0315,454.9234,1224.6369,1860.7733,343.9376,1057.9941,15905.8786,490.9418,4968.6361,42395.2179,2194.8887,85.4696,45.3228,9342.3723,386.1319,17114.8374,1118.1171,1922.4001,2069.2103,4166.0262,90419.2998,12425.5122,3481.7402,10242.1515,11479.89,11220.8056,1212.9448,3502.6199,0.0,108.02950000000092
USA_E,0.2785,0.0046,0.5322,0.0646,0.0453,0.2816,0.0179,0.0499,0.0909,5.5888,0.2082,0.0673,0.1071,0.0689,0.1053,0.0918,0.0402,0.0287,0.07,0.1981,0.0375,0.0704,0.1606,0.0892,0.728,0.8029,0.298,0.0099,0.0134,0.1333,0.0704,0.2184,0.1378,0.1257,0.2306,0.287,0.2622,0.3732,0.3166,0.4605,0.1571,0.2688,0.06,0.1545,0.0,0.1658,0.0133,0.0744,0.0259,0.0035,0.1825,0.0895,0.0125,0.0465,1.3027,0.2996,0.0629,0.079,0.0598,0.0504,0.0369,0.3052,0.0928,0.0973,0.0451,0.0247,0.0401,0.3661,0.0366,0.9637,0.2013,0.099,0.039,0.0417,0.0231,0.0076,0.0395,0.0146,0.0283,0.0619,0.0276,0.0046,0.1247,0.0123,0.0468,0.0246,0.0839,0.0037,0.0111,0.0,0.0627,0.0003,0.0475,0.0091,0.0003,0.0944,0.0116,0.0152,0.0462,0.5672,0.1378,0.1002,0.0527,0.0616,0.1648,0.0429,0.0449,0.0458,0.0876,0.0718,0.0245,0.041,0.3003,0.0538,0.2662,0.3249,0.0621,0.0295,0.0169,0.0762,0.0189,0.0297,0.0404,0.0294,0.1442,0.0948,0.0066,0.0782,0.3332,0.0956,0.0387,0.1417,0.0213,0.0357,0.0,0.0738,0.0044,0.2901,0.0265,0.0786,0.2142,0.0479,0.0029,0.0411,2.2551,1.0289,0.3273,0.0617,0.0188,0.0274,0.026,0.1709,0.0591,0.0273,0.2155,0.0089,0.0548,0.0523,0.005,0.1144,0.1637,0.1504,0.0051,0.0426,0.0127,0.012,0.0312,0.0098,0.0138,0.0054,0.0208,0.02,0.0314,0.0263,0.0624,0.0129,0.0497,0.0056,0.0111,0.0,456.1129,0.3868,945.5562,110.854,108.7296,1277.7191,80.7905,76.7667,323.9764,439.4193,1426.7142,33.3015,263.8208,273.013,353.8674,315.4767,69.5349,53.6341,163.015,164.7796,83.8009,179.0834,3989.7924,7022.8546,2103.8715,5290.7756,1058.8549,31.4481,26.4218,1016.3519,401.135,2585.8303,375.9675,427.5499,350.6697,2588.5047,9509.521,3462.1925,2834.3328,17455.0759,3995.3955,6677.3976,605.67,943.7953,0.0,169.16320000000147
USA_F,0.0008,0.0001,0.0625,0.0092,0.0011,0.0117,0.0006,0.0015,0.0016,0.0007,0.0037,0.0032,0.0017,0.002,0.0013,0.0033,0.0037,0.0027,0.0052,0.0019,0.0061,0.0068,0.0309,0.0162,0.0257,0.2033,0.0273,0.0001,0.0026,0.0137,0.0163,0.0162,0.0799,0.0868,0.4815,0.4443,0.0469,0.192,0.0635,0.2523,0.0513,0.0477,0.0121,0.0198,0.0,0.0055,0.0,0.002,0.0026,0.0001,0.0053,0.0046,0.0006,0.0017,0.0005,0.0064,0.0032,0.0025,0.0031,0.0036,0.0038,0.063,0.008,0.0108,0.0047,0.0019,0.0034,0.0094,0.0027,0.0619,0.0201,0.017,0.0061,0.0049,0.0119,0.0049,0.0032,0.0033,0.0369,0.1251,0.0374,0.004,0.033,0.0022,0.0437,0.012,0.0077,0.0004,0.0009,0.0,0.0005,0.0,0.0015,0.0009,0.0,0.0106,0.0019,0.0015,0.0078,0.0025,0.0282,0.0241,0.0073,0.006,0.0092,0.0218,0.0238,0.0235,0.0524,0.0428,0.0078,0.0156,0.0162,0.0294,0.0159,0.1157,0.0243,0.0004,0.0055,0.0431,0.0314,0.003,0.0593,0.0578,0.6592,0.1394,0.0088,0.1952,0.0487,0.1121,0.0447,0.0702,0.0074,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.5767,3.0398,1214.6274,1973.3293,1189.749,1773.3514,114.9505,208.2447,1215.4513,4788.8027,1801.3723,76.3829,717.992,698.8743,877.7138,905.8277,169.0174,146.8155,503.7441,635.4694,126.9386,364.9827,6431.2954,131.5542,485.1032,9639.6415,3307.8605,24.8939,154.3891,2113.686,771.2077,2794.0392,165.9507,2364.5096,360.4929,5280.2393,130291.7121,2242.9594,870.0061,88908.975,10238.1672,1780.3734,450.7103,6386.7409,0.0,11.98179999999996
USA_G,1565.1735,48.5587,770.2397,330.5043,139.5907,1636.0313,118.3492,321.7565,558.7665,400.2039,1182.1468,295.468,960.9013,271.1954,1123.7014,482.6402,214.2194,202.7178,720.812,3493.0481,442.4237,440.818,148.2365,60.7612,3906.9079,722.8717,704.015,29.2382,81.6703,294.8092,113.9503,573.3411,220.3079,264.6365,174.8484,180.8362,241.5964,353.5284,503.779,1045.0491,306.5857,1080.072,127.2652,289.0474,0.0,1912.6193,145.5968,305.9199,231.7268,29.1881,1754.179,834.372,182.3729,494.2092,169.0624,2044.3258,732.4288,933.6419,416.703,623.2818,377.6108,4333.4933,1068.5753,1327.6758,1054.3971,307.9371,411.3449,272.3394,119.9732,1549.652,615.3096,337.7397,46.6248,45.7661,80.8656,28.6615,294.1876,31.8702,86.5851,167.1062,67.9107,16.7715,955.618,39.9798,187.1469,163.0911,986.9297,6.3101,56.2246,0.0,130.0365,2.3835,5.386,5.6081,0.3711,304.1833,66.8178,44.8306,96.9518,74.2288,819.9534,597.9624,402.5658,96.0128,224.1697,147.4604,382.3036,261.606,556.3998,746.8667,231.6158,277.7449,119.1562,37.2618,449.9576,216.487,41.4735,20.2008,23.3011,42.3784,13.6922,46.3188,30.5927,45.1545,52.3201,22.108,15.1659,108.5946,101.6312,177.765,28.6897,584.7262,23.0647,44.7586,0.0,815.9893,42.5573,321.9335,218.6363,141.4873,2055.3743,507.1311,41.3713,476.429,990.671,1317.0539,366.256,790.5526,196.8113,554.7765,464.7496,2610.8936,867.7032,660.1822,5594.3398,181.4961,537.3372,556.304,54.6692,1117.2112,854.3785,1601.9606,21.9566,199.2068,117.8392,46.0448,220.8397,41.9134,93.6267,10.5593,33.7797,143.3757,145.1496,215.9511,266.13,75.4205,438.7859,25.7742,76.3508,0.0,61438.8186,47.1035,9540.6102,3339.1946,2744.1646,150401.7568,9145.7403,12576.8109,27670.1318,7071.5906,57957.5186,20073.8253,34053.9368,13947.4765,18533.924,28526.0273,13154.4394,13444.1992,35433.4366,85901.3511,13027.9032,24078.8705,9089.6517,5501.1836,155888.8063,161766.7883,24685.0966,1289.5787,4176.4602,8444.6605,4810.7727,43723.5085,25533.9267,20608.3566,15125.7855,19881.0332,27241.1021,49581.3789,40902.8497,102870.5001,43606.4151,76565.1279,3947.1094,14100.265,0.0,90127.16749999995
USA_H49,150.6752,3.6305,122.0761,29.6633,12.9974,272.5792,7.0499,53.8137,71.5279,1028.934,102.0712,20.6912,66.8044,66.4046,588.1408,54.5893,11.0062,17.9709,55.5645,225.7503,45.3136,90.6072,113.3725,5.2519,373.4616,88.0507,117.8227,2.9022,7.4086,43.7596,15.7752,36.1045,17.4388,12.2841,10.5103,18.9706,38.1176,30.4293,39.6941,87.7963,52.828,82.3413,9.9017,24.8035,0.0,344.2243,24.2944,27.0811,51.1954,2.0234,450.8028,113.5376,25.5745,73.2161,245.566,181.4162,83.7502,63.7342,60.5149,440.1704,46.8695,183.6899,84.2551,93.4405,71.5559,24.5695,38.5904,77.3483,9.2179,190.3957,43.2731,31.5854,3.8823,3.9324,8.9089,3.2847,49.0394,2.717,4.2351,8.0436,5.5513,1.4147,67.6967,5.3764,14.6014,12.5007,63.9773,0.4935,4.4774,0.0,13.0368,0.4716,11.6289,5.8319,0.1074,79.3968,5.5534,5.7302,15.006,121.1969,76.1904,41.4908,30.5706,44.9498,86.6949,21.706,22.3923,22.2802,49.9912,62.2487,25.2122,24.7896,141.9246,3.5932,83.9124,85.2258,26.6448,3.3716,2.1476,64.7184,5.9529,4.5724,2.6585,2.686,1.7787,2.3602,1.8696,7.7186,19.0884,26.5146,15.837,44.733,1.7282,5.8956,0.0,83.5763,3.6797,70.4604,18.24,15.8141,341.1656,28.8071,4.1527,50.1281,469.5041,267.504,78.5313,52.3784,28.5805,230.3158,59.4593,132.286,77.38,51.5395,381.5582,19.6475,43.4488,98.5337,4.0452,114.4369,70.4001,126.5726,1.8024,17.0364,7.6733,3.7959,15.8023,2.6836,4.272,0.6737,3.1681,9.9055,10.6654,17.8793,20.2384,6.2949,29.8653,1.7852,5.4258,0.0,9412.0975,7.5968,4894.5308,1242.01,540.263,20983.3126,860.7294,2292.8828,3724.2255,17721.1756,5233.0697,1308.0583,3197.1502,4613.3252,5583.0164,4833.175,1274.9797,1138.1945,3092.1727,6723.2272,1284.0747,2545.0207,6943.6965,997.0119,24584.7584,33775.8431,22015.1701,316.8182,2065.148,7638.6454,3043.0136,2997.7447,3124.9379,3377.5883,6380.7976,8168.1431,9107.9449,20308.3101,10730.5194,21876.7558,31530.4563,14014.4042,3475.2561,1875.5624,0.0,14997.05119999997
USA_H50,13.8162,0.6035,9.5128,11.7913,1.0336,9.0974,0.2977,2.228,9.4458,29.2295,3.1165,1.6131,2.1875,2.2484,15.1343,3.0453,0.8437,0.9129,3.1065,5.3128,2.1011,4.7768,4.4273,0.8269,48.634,43.5263,4.8313,17.4501,0.5865,20.5523,1.0469,3.1287,2.6686,0.6246,3.9299,4.5206,6.6452,13.385,8.4749,9.8314,5.9001,11.5677,2.009,3.9361,0.0,34.2579,7.585,11.6028,7.8844,0.3755,24.9138,12.6589,3.1365,8.5275,12.0036,30.8602,6.7739,11.2793,24.3193,34.2625,13.4856,16.8633,14.7656,31.3134,13.5862,3.3919,4.8821,11.8643,3.5324,35.609,86.8854,4.8072,84.4019,0.2844,57.4031,0.1651,3.9669,0.4601,0.209,0.9235,0.5756,0.1742,16.7438,0.6491,1.9615,2.7792,2.2412,0.1136,0.5883,0.0,0.384,0.0365,0.3866,0.538,0.0061,2.9087,0.293,0.1263,0.6394,4.2428,3.5765,1.0374,1.1928,1.4631,3.2923,0.765,0.9344,1.0833,1.7859,7.5839,0.6315,1.394,6.1815,0.1801,1.9961,13.2397,0.3203,116.2259,0.1044,1.9097,0.0755,0.1065,0.0658,0.0488,0.0567,0.0615,0.0433,0.2086,6.0425,0.5456,0.0621,1.0632,0.0509,0.0798,0.0,2.0387,0.2144,1.952,0.5139,0.4582,8.0521,0.6786,0.1053,1.1839,13.4756,7.2352,2.094,1.2331,0.7005,5.9631,1.4231,3.0886,1.8309,1.2193,8.9378,0.4616,1.0466,3.166,0.106,2.8491,2.439,4.2537,0.1083,0.6956,0.2248,0.1281,0.3813,0.0666,0.1014,0.0175,0.1021,0.2487,0.2825,0.4667,0.5793,0.1561,0.7275,0.0427,0.1517,0.0,393.8744,1.1383,296.7493,54.5377,20.6295,931.897,74.1293,127.588,213.0867,1253.1933,357.146,210.1625,222.5633,172.279,289.4952,293.8257,151.7076,125.7476,335.7178,957.376,159.184,177.5665,331.4674,43.6299,1392.3455,939.3195,211.6504,20.3709,71.5591,167.8097,240.9977,165.9155,100.8291,141.9536,108.9051,92.0816,111.5839,515.3089,173.475,1690.3909,217.7636,448.5828,25.3505,106.3564,0.0,1798.7494999999988
USA_H51,10.0084,0.9591,11.4971,5.126,2.9325,19.1952,1.2022,6.5657,4.7811,19.3177,5.9458,2.8246,4.8153,3.8336,12.3172,8.115,3.4535,2.469,9.2351,6.539,4.2512,10.8631,5.2511,2.9476,36.0989,24.1381,9.694,0.062,2.8946,6.7866,17.0677,8.5432,10.1322,10.683,18.1445,24.6366,28.6205,49.0997,32.0335,50.9495,23.5169,36.0811,7.6668,12.4094,0.0,65.6911,5.3029,9.3781,7.5448,1.0758,23.8114,31.7763,8.3905,8.9467,6.7331,22.5839,26.0766,13.3853,20.6362,19.2121,20.7195,57.1915,29.31,53.1066,35.6394,6.6893,9.3937,18.6377,7.7563,88.5093,173.3875,7.8307,0.8677,331.4548,23.6616,75.5533,7.7747,11.1608,9.8776,35.7724,24.6753,8.4464,319.7532,51.2987,251.9773,150.0994,9.2138,2.5514,5.3346,0.0,0.9683,0.0795,2.0493,0.8731,0.0425,7.0554,1.3284,1.3749,2.7876,3.5468,9.8496,3.7874,3.5279,2.7971,4.3252,12.5577,43.9856,19.0578,52.484,38.5405,10.3646,17.8216,4.4035,1.3508,6.8404,22.483,0.7752,0.321,54.1341,1.7223,37.6763,0.5987,4.8932,2.0531,3.0608,7.5943,0.9123,15.3148,104.2633,18.1417,0.9148,3.6619,2.5169,1.9566,0.0,1.4298,0.2886,13.4445,1.5727,0.4069,7.8047,1.3907,0.2893,1.6878,9.7052,6.5369,4.9713,3.5436,1.2545,4.5828,2.4648,17.6557,2.9688,2.9313,14.258,1.968,1.6137,2.159,0.1341,7.1284,8.4583,6.0773,0.0408,1.1367,0.6106,0.1786,0.3698,3.0278,0.5218,0.1642,10.524,2.5526,8.9262,10.9566,25.1093,2.1914,1.3912,0.1705,0.1832,0.0,511.5931,1.0176,296.432,50.7839,85.7259,1044.6776,85.5014,532.4735,470.8603,1218.3009,428.1027,230.0652,354.9139,220.0992,345.7847,456.5981,182.3956,140.5803,440.927,1070.9194,208.076,285.2565,506.7544,234.4407,1586.5613,2215.5155,507.5111,73.1469,83.6528,333.2882,207.1415,460.1457,648.1262,683.6577,1693.4442,2387.3877,3175.8641,3141.1485,2938.876,3483.8709,679.0807,1763.6227,118.032,293.1988,0.0,5590.559399999989
